"","X","Nothing","ID_clean","ID_preclean","Triangle","Corner","TriangleCorner","date","SnowDepth","SnowDepth_Noplus","temperature","x_4326","y_4326","x_3006","y_3006","middleTime","era5_new_date","era5_plusminus","era5_precip","era5_temp","granule_time","time_difference","granule_id","orbitProp","pathNr","frameNr","mask.tif","angle.tif","VH.tif","VV.tif","point_VH","point_VV","points_angle","points_mask"
"76",75,251,339,352,"AC-32","C","AC-32C","2019-03-11","250+",250,-15,15.94437763,66.0264787,542816.3157,7323183.87,"08:15:00","2019-03-12","plus",0,-14.7,"05:28:51","3:47:00","S1B_IW_SLC__1SDV_20190312T052851_20190312T052918_015317_01CABC_814C","DESCENDING",66,370,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/15_2019-03-12_clip_100/S1B__IW___D_20190312T052851_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/15_2019-03-12_clip_100/S1B__IW___D_20190312T052851_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/15_2019-03-12_clip_100/S1B__IW___D_20190312T052851_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/15_2019-03-12_clip_100/S1B__IW___D_20190312T052851_VV_gamma0-rtc.tif","0.0482652905742355","0.222446370088164","35.2347886309565","0"
"77",76,21,26,28,"AC-43","A","AC-43A","2018-03-31","100",100,-10,15.25159463,66.12264974,511364.1247,7333603.857,"08:52:30","2018-04-01","plus",0.2,-8.9,"16:22:51","5:30:00","S1A_IW_SLC__1SDV_20180401T162251_20180401T162318_021276_024996_E126","ASCENDING",29,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/17_2018-04-01_clip_100/S1A__IW___A_20180401T162251_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/17_2018-04-01_clip_100/S1A__IW___A_20180401T162251_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/17_2018-04-01_clip_100/S1A__IW___A_20180401T162251_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/17_2018-04-01_clip_100/S1A__IW___A_20180401T162251_VV_gamma0-rtc.tif","0.00561401545020404","0.0316168194904887","40.3093750731535","0"
"78",77,52,53,55,"AC-27","A","AC-27A","2019-03-11","200",200,-15,15.71649311,66.07877936,532418.2506,7328876.351,"10:15:00","2019-03-12","plus",0,-14.7,"05:28:51","5:47:00","S1B_IW_SLC__1SDV_20190312T052851_20190312T052918_015317_01CABC_814C","DESCENDING",66,370,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/15_2019-03-12_clip_100/S1B__IW___D_20190312T052851_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/15_2019-03-12_clip_100/S1B__IW___D_20190312T052851_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/15_2019-03-12_clip_100/S1B__IW___D_20190312T052851_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/15_2019-03-12_clip_100/S1B__IW___D_20190312T052851_VV_gamma0-rtc.tif","0.0222296581719086","0.103068361167495","42.5387608489134","0"
"79",78,53,54,56,"AC-42","A","AC-42A","2019-03-11","30",30,-10,15.76098076,65.90840731,534661.4522,7309911.059,"13:37:30","2019-03-12","plus",0,-14.7,"05:28:51","9:09:00","S1B_IW_SLC__1SDV_20190312T052851_20190312T052918_015317_01CABC_814C","DESCENDING",66,370,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/15_2019-03-12_clip_100/S1B__IW___D_20190312T052851_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/15_2019-03-12_clip_100/S1B__IW___D_20190312T052851_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/15_2019-03-12_clip_100/S1B__IW___D_20190312T052851_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/15_2019-03-12_clip_100/S1B__IW___D_20190312T052851_VV_gamma0-rtc.tif","0.0109946201320172","0.0737843629992879","37.4173687757573","0"
"80",79,324,457,29,"AC-30","B","AC-30B","2023-03-25","85",85,-10,16.3475215,66.10802569,560896.7912,7332605.764,"11:32:30","2023-03-26","plus",0,-13.6,"05:38:11","6:54:00","S1A_IW_SLC__1SDV_20230326T053811_20230326T053838_047811_05BE83_3E60","DESCENDING",139,371,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_VV_gamma0-rtc.tif","NA","NA","NA","0"
"81",80,323,456,28,"AC-34","B","AC-34B","2023-03-25","70",70,-12,16.41726798,66.06140904,564165.8276,7327480.284,"10:30:00","2023-03-26","plus",0,-13.6,"05:38:11","5:52:00","S1A_IW_SLC__1SDV_20230326T053811_20230326T053838_047811_05BE83_3E60","DESCENDING",139,371,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_VV_gamma0-rtc.tif","NA","NA","NA","0"
"82",81,322,455,27,"AC-24","B","AC-24B","2023-03-27","55",55,-10,15.75089585,66.21837029,533788.2675,7344453.175,"11:30:00","2023-03-28","plus",0,-15.2,"05:22:01","7:08:00","S1A_IW_SLC__1SDV_20230328T052201_20230328T052229_047840_05BF83_BE4B","DESCENDING",168,374,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/0_2023-03-28_clip_100/S1A__IW___D_20230328T052201_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/0_2023-03-28_clip_100/S1A__IW___D_20230328T052201_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/0_2023-03-28_clip_100/S1A__IW___D_20230328T052201_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/0_2023-03-28_clip_100/S1A__IW___D_20230328T052201_VV_gamma0-rtc.tif","0.00332682849034646","0.0214929373172227","50.0793098227735","0"
"83",82,322,455,27,"AC-24","B","AC-24B","2023-03-27","55",55,-10,15.75089585,66.21837029,533788.2675,7344453.175,"11:30:00","2023-03-28","plus",0,-15.2,"05:21:36","7:09:00","S1A_IW_SLC__1SDV_20230328T052136_20230328T052203_047840_05BF83_7072","DESCENDING",168,369,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/1_2023-03-28_clip_100/S1A__IW___D_20230328T052136_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/1_2023-03-28_clip_100/S1A__IW___D_20230328T052136_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/1_2023-03-28_clip_100/S1A__IW___D_20230328T052136_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/1_2023-03-28_clip_100/S1A__IW___D_20230328T052136_VV_gamma0-rtc.tif","0.00343286566473496","0.0226610567539916","50.0793098227735","0"
"84",83,51,52,54,"AC-32","A","AC-32A","2019-03-11","65",65,-15,15.88210448,66.05188319,539953.2836,7325974.195,"08:15:00","2019-03-12","plus",0,-14.7,"05:28:51","3:47:00","S1B_IW_SLC__1SDV_20190312T052851_20190312T052918_015317_01CABC_814C","DESCENDING",66,370,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/15_2019-03-12_clip_100/S1B__IW___D_20190312T052851_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/15_2019-03-12_clip_100/S1B__IW___D_20190312T052851_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/15_2019-03-12_clip_100/S1B__IW___D_20190312T052851_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/15_2019-03-12_clip_100/S1B__IW___D_20190312T052851_VV_gamma0-rtc.tif","0.00790727308228065","0.0816302902130062","40.1912692137088","0"
"85",84,340,479,52,"AC-34","C","AC-34C","2023-03-25","60",60,-12,16.38630033,66.02781699,562846.7651,7323705.379,"10:30:00","2023-03-26","plus",0,-13.6,"05:38:11","5:52:00","S1A_IW_SLC__1SDV_20230326T053811_20230326T053838_047811_05BE83_3E60","DESCENDING",139,371,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_VV_gamma0-rtc.tif","NA","NA","NA","0"
"86",85,19,25,27,"AC-46","A","AC-46A","2018-03-31","110",110,-10,15.24173924,66.1936143,510888.4485,7341512.132,"10:32:30","2018-04-01","plus",0.2,-8.9,"16:22:51","3:50:00","S1A_IW_SLC__1SDV_20180401T162251_20180401T162318_021276_024996_E126","ASCENDING",29,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/17_2018-04-01_clip_100/S1A__IW___A_20180401T162251_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/17_2018-04-01_clip_100/S1A__IW___A_20180401T162251_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/17_2018-04-01_clip_100/S1A__IW___A_20180401T162251_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/17_2018-04-01_clip_100/S1A__IW___A_20180401T162251_VV_gamma0-rtc.tif","0.0101333100532313","0.0542505764347529","39.2290835407786","0"
"87",86,341,480,53,"AC-30","C","AC-30C","2023-03-25","60",60,-10,16.40948664,66.08242527,563760.9059,7329814.416,"11:32:30","2023-03-26","plus",0,-13.6,"05:38:11","6:54:00","S1A_IW_SLC__1SDV_20230326T053811_20230326T053838_047811_05BE83_3E60","DESCENDING",139,371,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_VV_gamma0-rtc.tif","NA","NA","NA","0"
"88",87,320,454,26,"AC-25","B","AC-25B","2023-03-27","85",85,-8,15.92210788,66.22488338,541481.2433,7345282.029,"13:50:00","2023-03-28","plus",0,-15.2,"05:22:01","9:28:00","S1A_IW_SLC__1SDV_20230328T052201_20230328T052229_047840_05BF83_BE4B","DESCENDING",168,374,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/0_2023-03-28_clip_100/S1A__IW___D_20230328T052201_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/0_2023-03-28_clip_100/S1A__IW___D_20230328T052201_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/0_2023-03-28_clip_100/S1A__IW___D_20230328T052201_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/0_2023-03-28_clip_100/S1A__IW___D_20230328T052201_VV_gamma0-rtc.tif","NA","NA","NA","0"
"89",88,320,454,26,"AC-25","B","AC-25B","2023-03-27","85",85,-8,15.92210788,66.22488338,541481.2433,7345282.029,"13:50:00","2023-03-28","plus",0,-15.2,"05:21:36","9:29:00","S1A_IW_SLC__1SDV_20230328T052136_20230328T052203_047840_05BF83_7072","DESCENDING",168,369,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/1_2023-03-28_clip_100/S1A__IW___D_20230328T052136_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/1_2023-03-28_clip_100/S1A__IW___D_20230328T052136_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/1_2023-03-28_clip_100/S1A__IW___D_20230328T052136_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/1_2023-03-28_clip_100/S1A__IW___D_20230328T052136_VV_gamma0-rtc.tif","0.00765141346282767","0.0704975656785934","38.9996104032839","0"
"90",89,64,72,79,"AC-42","A","AC-42A","2020-02-27","75",75,-15,15.76098076,65.90840731,534661.4522,7309911.059,"11:45:00","2020-02-28","plus",0.3,-13.4,"05:37:28","7:08:00","S1B_IW_SLC__1SDV_20200228T053728_20200228T053755_020465_026C69_3787","DESCENDING",139,374,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/10_2020-02-28_clip_100/S1B__IW___D_20200228T053728_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/10_2020-02-28_clip_100/S1B__IW___D_20200228T053728_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/10_2020-02-28_clip_100/S1B__IW___D_20200228T053728_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/10_2020-02-28_clip_100/S1B__IW___D_20200228T053728_VV_gamma0-rtc.tif","NA","NA","NA","0"
"91",90,64,72,79,"AC-42","A","AC-42A","2020-02-27","75",75,-15,15.76098076,65.90840731,534661.4522,7309911.059,"11:45:00","2020-02-28","plus",0.3,-13.4,"05:37:03","7:08:00","S1B_IW_SLC__1SDV_20200228T053703_20200228T053730_020465_026C69_96A6","DESCENDING",139,369,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/11_2020-02-28_clip_100/S1B__IW___D_20200228T053703_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/11_2020-02-28_clip_100/S1B__IW___D_20200228T053703_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/11_2020-02-28_clip_100/S1B__IW___D_20200228T053703_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/11_2020-02-28_clip_100/S1B__IW___D_20200228T053703_VV_gamma0-rtc.tif","0.0112578038974024","0.0895495630567492","31.4434158360427","0"
"92",91,65,103,111,"AC-41","A","AC-41A","2021-03-15","90",90,-10,16.26443367,65.83598422,557753.5181,7302210.037,"05:54:00","2021-03-16","plus",0.1,-7.6,"16:23:09","9:29:00","S1A_IW_SLC__1SDV_20210316T162309_20210316T162336_037026_045B8A_178D","ASCENDING",29,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/8_2021-03-16_clip_100/S1A__IW___A_20210316T162309_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/8_2021-03-16_clip_100/S1A__IW___A_20210316T162309_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/8_2021-03-16_clip_100/S1A__IW___A_20210316T162309_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/8_2021-03-16_clip_100/S1A__IW___A_20210316T162309_VV_gamma0-rtc.tif","0.00703029198464404","0.044861831656909","35.1256889318018","0"
"93",92,17,12,13,"AC-35","A","AC-35A","2017-03-06","30",30,-10,16.55332624,65.98731394,570529.3876,7319369.401,"12:47:30","2017-03-07","plus",0.1,-14.9,"16:22:17","2:35:00","S1B_IW_SLC__1SDV_20170307T162217_20170307T162245_004605_008070_6515","ASCENDING",29,216,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/26_2017-03-07_clip_100/S1B__IW___A_20170307T162217_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/26_2017-03-07_clip_100/S1B__IW___A_20170307T162217_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/26_2017-03-07_clip_100/S1B__IW___A_20170307T162217_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/26_2017-03-07_clip_100/S1B__IW___A_20170307T162217_VV_gamma0-rtc.tif","NA","NA","NA","0"
"94",93,17,12,13,"AC-35","A","AC-35A","2017-03-06","30",30,-10,16.55332624,65.98731394,570529.3876,7319369.401,"12:47:30","2017-03-07","plus",0.1,-14.9,"16:21:49","2:34:00","S1B_IW_SLC__1SDV_20170307T162149_20170307T162219_004605_008070_F2EE","ASCENDING",29,210,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/27_2017-03-07_clip_100/S1B__IW___A_20170307T162149_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/27_2017-03-07_clip_100/S1B__IW___A_20170307T162149_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/27_2017-03-07_clip_100/S1B__IW___A_20170307T162149_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/27_2017-03-07_clip_100/S1B__IW___A_20170307T162149_VV_gamma0-rtc.tif","0.00952979527670659","0.0779749937177501","35.93131198822","0"
"95",94,339,478,51,"AC-24","C","AC-24C","2023-03-27","70",70,-10,15.78131809,66.18466847,535204.0008,7340713.562,"11:30:00","2023-03-28","plus",0,-15.2,"05:22:01","7:08:00","S1A_IW_SLC__1SDV_20230328T052201_20230328T052229_047840_05BF83_BE4B","DESCENDING",168,374,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/0_2023-03-28_clip_100/S1A__IW___D_20230328T052201_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/0_2023-03-28_clip_100/S1A__IW___D_20230328T052201_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/0_2023-03-28_clip_100/S1A__IW___D_20230328T052201_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/0_2023-03-28_clip_100/S1A__IW___D_20230328T052201_VV_gamma0-rtc.tif","0.00321690549923613","0.02772251844537","43.8239786837045","0"
"96",95,339,478,51,"AC-24","C","AC-24C","2023-03-27","70",70,-10,15.78131809,66.18466847,535204.0008,7340713.562,"11:30:00","2023-03-28","plus",0,-15.2,"05:21:36","7:09:00","S1A_IW_SLC__1SDV_20230328T052136_20230328T052203_047840_05BF83_7072","DESCENDING",168,369,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/1_2023-03-28_clip_100/S1A__IW___D_20230328T052136_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/1_2023-03-28_clip_100/S1A__IW___D_20230328T052136_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/1_2023-03-28_clip_100/S1A__IW___D_20230328T052136_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/1_2023-03-28_clip_100/S1A__IW___D_20230328T052136_VV_gamma0-rtc.tif","NA","NA","NA","0"
