"","X","ID_clean","ID_preclean","Triangle","Corner","TriangleCorner","date","SnowDepth","SnowDepth_Noplus","temperature","x_4326","y_4326","x_3006","y_3006","middleTime","granule_time","time_difference","granule_id","orbitProp","pathNr","frameNr","mask.tif","angle.tif","VH.tif","VV.tif","point_VH","point_VV","points_angle","points_mask"
"293",292,229,242,"AC-34","B","AC-34B","2020-04-29","195",195,-5,16.41726798,66.06140904,564165.8276,7327480.284,"03:16:00","05:29:57","0:13:00","S1A_IW_SLC__1SDV_20200429T052957_20200429T053025_032338_03BE26_142D","DESCENDING",66,374,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/22_2020-04-29_clip_1000/S1A__IW___D_20200429T052957_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/22_2020-04-29_clip_1000/S1A__IW___D_20200429T052957_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/22_2020-04-29_clip_1000/S1A__IW___D_20200429T052957_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/22_2020-04-29_clip_1000/S1A__IW___D_20200429T052957_VV_gamma0-rtc.tif","NA","NA","NA","0"
"294",293,229,242,"AC-34","B","AC-34B","2020-04-29","195",195,-5,16.41726798,66.06140904,564165.8276,7327480.284,"03:16:00","05:29:33","0:13:00","S1A_IW_SLC__1SDV_20200429T052933_20200429T053000_032338_03BE26_870B","DESCENDING",66,369,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/23_2020-04-29_clip_1000/S1A__IW___D_20200429T052933_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/23_2020-04-29_clip_1000/S1A__IW___D_20200429T052933_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/23_2020-04-29_clip_1000/S1A__IW___D_20200429T052933_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/23_2020-04-29_clip_1000/S1A__IW___D_20200429T052933_VV_gamma0-rtc.tif","0.00615184267250184","0.0488140852738429","36.4706067323578","0"
"295",294,230,243,"AC-30","B","AC-30B","2020-04-29","90",90,-5,16.3475215,66.10802569,560896.7912,7332605.764,"04:20:30","05:29:57","0:51:00","S1A_IW_SLC__1SDV_20200429T052957_20200429T053025_032338_03BE26_142D","DESCENDING",66,374,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/22_2020-04-29_clip_1000/S1A__IW___D_20200429T052957_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/22_2020-04-29_clip_1000/S1A__IW___D_20200429T052957_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/22_2020-04-29_clip_1000/S1A__IW___D_20200429T052957_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/22_2020-04-29_clip_1000/S1A__IW___D_20200429T052957_VV_gamma0-rtc.tif","NA","NA","NA","0"
"296",295,230,243,"AC-30","B","AC-30B","2020-04-29","90",90,-5,16.3475215,66.10802569,560896.7912,7332605.764,"04:20:30","05:29:33","0:51:00","S1A_IW_SLC__1SDV_20200429T052933_20200429T053000_032338_03BE26_870B","DESCENDING",66,369,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/23_2020-04-29_clip_1000/S1A__IW___D_20200429T052933_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/23_2020-04-29_clip_1000/S1A__IW___D_20200429T052933_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/23_2020-04-29_clip_1000/S1A__IW___D_20200429T052933_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/23_2020-04-29_clip_1000/S1A__IW___D_20200429T052933_VV_gamma0-rtc.tif","0.0113123321124284","0.0881285688808356","33.7803823282354","0"
"297",296,377,395,"AC-24","C","AC-24C","2020-04-29","150",150,-2,15.78131809,66.18466847,535204.0008,7340713.562,"10:17:30","05:29:57","6:48:00","S1A_IW_SLC__1SDV_20200429T052957_20200429T053025_032338_03BE26_142D","DESCENDING",66,374,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/22_2020-04-29_clip_1000/S1A__IW___D_20200429T052957_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/22_2020-04-29_clip_1000/S1A__IW___D_20200429T052957_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/22_2020-04-29_clip_1000/S1A__IW___D_20200429T052957_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/22_2020-04-29_clip_1000/S1A__IW___D_20200429T052957_VV_gamma0-rtc.tif","NA","NA","NA","0"
"298",297,377,395,"AC-24","C","AC-24C","2020-04-29","150",150,-2,15.78131809,66.18466847,535204.0008,7340713.562,"10:17:30","05:29:33","6:48:00","S1A_IW_SLC__1SDV_20200429T052933_20200429T053000_032338_03BE26_870B","DESCENDING",66,369,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/23_2020-04-29_clip_1000/S1A__IW___D_20200429T052933_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/23_2020-04-29_clip_1000/S1A__IW___D_20200429T052933_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/23_2020-04-29_clip_1000/S1A__IW___D_20200429T052933_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/23_2020-04-29_clip_1000/S1A__IW___D_20200429T052933_VV_gamma0-rtc.tif","0.0109554604918595","0.0717873341575723","37.231103865404","0"
"299",298,376,394,"AC-25","C","AC-25C","2020-04-29","210",210,-3,15.92966596,66.18915009,541880.3604,7341304.369,"09:09:30","05:29:57","5:40:00","S1A_IW_SLC__1SDV_20200429T052957_20200429T053025_032338_03BE26_142D","DESCENDING",66,374,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/22_2020-04-29_clip_1000/S1A__IW___D_20200429T052957_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/22_2020-04-29_clip_1000/S1A__IW___D_20200429T052957_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/22_2020-04-29_clip_1000/S1A__IW___D_20200429T052957_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/22_2020-04-29_clip_1000/S1A__IW___D_20200429T052957_VV_gamma0-rtc.tif","NA","NA","NA","0"
"300",299,376,394,"AC-25","C","AC-25C","2020-04-29","210",210,-3,15.92966596,66.18915009,541880.3604,7341304.369,"09:09:30","05:29:33","5:40:00","S1A_IW_SLC__1SDV_20200429T052933_20200429T053000_032338_03BE26_870B","DESCENDING",66,369,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/23_2020-04-29_clip_1000/S1A__IW___D_20200429T052933_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/23_2020-04-29_clip_1000/S1A__IW___D_20200429T052933_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/23_2020-04-29_clip_1000/S1A__IW___D_20200429T052933_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/23_2020-04-29_clip_1000/S1A__IW___D_20200429T052933_VV_gamma0-rtc.tif","0.0104843222401784","0.0694460998311448","38.0104271815258","0"
"301",300,375,393,"AC-29","C","AC-29C","2020-04-29","240+",240,-5,16.21388604,66.13022809,554810.2752,7334956.739,"05:48:00","05:29:57","2:19:00","S1A_IW_SLC__1SDV_20200429T052957_20200429T053025_032338_03BE26_142D","DESCENDING",66,374,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/22_2020-04-29_clip_1000/S1A__IW___D_20200429T052957_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/22_2020-04-29_clip_1000/S1A__IW___D_20200429T052957_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/22_2020-04-29_clip_1000/S1A__IW___D_20200429T052957_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/22_2020-04-29_clip_1000/S1A__IW___D_20200429T052957_VV_gamma0-rtc.tif","0.00835260261201561","0.0567598971885083","36.0935880543945","0"
"302",301,375,393,"AC-29","C","AC-29C","2020-04-29","240+",240,-5,16.21388604,66.13022809,554810.2752,7334956.739,"05:48:00","05:29:33","2:19:00","S1A_IW_SLC__1SDV_20200429T052933_20200429T053000_032338_03BE26_870B","DESCENDING",66,369,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/23_2020-04-29_clip_1000/S1A__IW___D_20200429T052933_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/23_2020-04-29_clip_1000/S1A__IW___D_20200429T052933_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/23_2020-04-29_clip_1000/S1A__IW___D_20200429T052933_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/23_2020-04-29_clip_1000/S1A__IW___D_20200429T052933_VV_gamma0-rtc.tif","0.00959806876502427","0.0638691901084083","37.3829258637965","0"
"303",302,374,392,"AC-30","C","AC-30C","2020-04-29","90",90,-5,16.40948664,66.08242527,563760.9059,7329814.416,"04:20:30","05:29:57","0:51:00","S1A_IW_SLC__1SDV_20200429T052957_20200429T053025_032338_03BE26_142D","DESCENDING",66,374,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/22_2020-04-29_clip_1000/S1A__IW___D_20200429T052957_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/22_2020-04-29_clip_1000/S1A__IW___D_20200429T052957_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/22_2020-04-29_clip_1000/S1A__IW___D_20200429T052957_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/22_2020-04-29_clip_1000/S1A__IW___D_20200429T052957_VV_gamma0-rtc.tif","NA","NA","NA","0"
"304",303,374,392,"AC-30","C","AC-30C","2020-04-29","90",90,-5,16.40948664,66.08242527,563760.9059,7329814.416,"04:20:30","05:29:33","0:51:00","S1A_IW_SLC__1SDV_20200429T052933_20200429T053000_032338_03BE26_870B","DESCENDING",66,369,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/23_2020-04-29_clip_1000/S1A__IW___D_20200429T052933_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/23_2020-04-29_clip_1000/S1A__IW___D_20200429T052933_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/23_2020-04-29_clip_1000/S1A__IW___D_20200429T052933_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/23_2020-04-29_clip_1000/S1A__IW___D_20200429T052933_VV_gamma0-rtc.tif","0.00729975686205466","0.0496544949882695","35.8535073366588","0"
"305",304,373,391,"AC-34","C","AC-34C","2020-04-29","70",70,-5,16.38630033,66.02781699,562846.7651,7323705.379,"03:16:00","05:29:57","0:13:00","S1A_IW_SLC__1SDV_20200429T052957_20200429T053025_032338_03BE26_142D","DESCENDING",66,374,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/22_2020-04-29_clip_1000/S1A__IW___D_20200429T052957_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/22_2020-04-29_clip_1000/S1A__IW___D_20200429T052957_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/22_2020-04-29_clip_1000/S1A__IW___D_20200429T052957_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/22_2020-04-29_clip_1000/S1A__IW___D_20200429T052957_VV_gamma0-rtc.tif","NA","NA","NA","0"
"306",305,373,391,"AC-34","C","AC-34C","2020-04-29","70",70,-5,16.38630033,66.02781699,562846.7651,7323705.379,"03:16:00","05:29:33","0:13:00","S1A_IW_SLC__1SDV_20200429T052933_20200429T053000_032338_03BE26_870B","DESCENDING",66,369,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/23_2020-04-29_clip_1000/S1A__IW___D_20200429T052933_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/23_2020-04-29_clip_1000/S1A__IW___D_20200429T052933_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/23_2020-04-29_clip_1000/S1A__IW___D_20200429T052933_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/23_2020-04-29_clip_1000/S1A__IW___D_20200429T052933_VV_gamma0-rtc.tif","0.00832655187054768","0.0616622256035144","36.2829688773118","0"
"307",306,231,244,"AC-29","B","AC-29B","2020-04-29","160",160,-5,16.13381444,66.1455831,551164.1776,7336600.318,"05:48:00","05:29:57","2:19:00","S1A_IW_SLC__1SDV_20200429T052957_20200429T053025_032338_03BE26_142D","DESCENDING",66,374,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/22_2020-04-29_clip_1000/S1A__IW___D_20200429T052957_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/22_2020-04-29_clip_1000/S1A__IW___D_20200429T052957_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/22_2020-04-29_clip_1000/S1A__IW___D_20200429T052957_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/22_2020-04-29_clip_1000/S1A__IW___D_20200429T052957_VV_gamma0-rtc.tif","NA","NA","NA","0"
"308",307,231,244,"AC-29","B","AC-29B","2020-04-29","160",160,-5,16.13381444,66.1455831,551164.1776,7336600.318,"05:48:00","05:29:33","2:19:00","S1A_IW_SLC__1SDV_20200429T052933_20200429T053000_032338_03BE26_870B","DESCENDING",66,369,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/23_2020-04-29_clip_1000/S1A__IW___D_20200429T052933_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/23_2020-04-29_clip_1000/S1A__IW___D_20200429T052933_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/23_2020-04-29_clip_1000/S1A__IW___D_20200429T052933_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/23_2020-04-29_clip_1000/S1A__IW___D_20200429T052933_VV_gamma0-rtc.tif","0.00963538910235129","0.0651862224225663","38.1800433755493","0"
"309",308,232,245,"AC-25","B","AC-25B","2020-04-29","50",50,-3,15.92210788,66.22488338,541481.2433,7345282.029,"09:09:30","05:29:57","5:40:00","S1A_IW_SLC__1SDV_20200429T052957_20200429T053025_032338_03BE26_142D","DESCENDING",66,374,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/22_2020-04-29_clip_1000/S1A__IW___D_20200429T052957_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/22_2020-04-29_clip_1000/S1A__IW___D_20200429T052957_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/22_2020-04-29_clip_1000/S1A__IW___D_20200429T052957_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/22_2020-04-29_clip_1000/S1A__IW___D_20200429T052957_VV_gamma0-rtc.tif","NA","NA","NA","0"
"310",309,232,245,"AC-25","B","AC-25B","2020-04-29","50",50,-3,15.92210788,66.22488338,541481.2433,7345282.029,"09:09:30","05:29:33","5:40:00","S1A_IW_SLC__1SDV_20200429T052933_20200429T053000_032338_03BE26_870B","DESCENDING",66,369,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/23_2020-04-29_clip_1000/S1A__IW___D_20200429T052933_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/23_2020-04-29_clip_1000/S1A__IW___D_20200429T052933_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/23_2020-04-29_clip_1000/S1A__IW___D_20200429T052933_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/23_2020-04-29_clip_1000/S1A__IW___D_20200429T052933_VV_gamma0-rtc.tif","0.0101841212853523","0.0809241117492395","35.6380524987636","0"
"311",310,237,250,"AC-26","B","AC-26B","2020-04-29","85",85,-3,16.06001278,66.19911613,547733.1046,7342508.393,"07:17:30","05:29:57","3:48:00","S1A_IW_SLC__1SDV_20200429T052957_20200429T053025_032338_03BE26_142D","DESCENDING",66,374,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/22_2020-04-29_clip_1000/S1A__IW___D_20200429T052957_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/22_2020-04-29_clip_1000/S1A__IW___D_20200429T052957_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/22_2020-04-29_clip_1000/S1A__IW___D_20200429T052957_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/22_2020-04-29_clip_1000/S1A__IW___D_20200429T052957_VV_gamma0-rtc.tif","NA","NA","NA","0"
"312",311,237,250,"AC-26","B","AC-26B","2020-04-29","85",85,-3,16.06001278,66.19911613,547733.1046,7342508.393,"07:17:30","05:29:33","3:48:00","S1A_IW_SLC__1SDV_20200429T052933_20200429T053000_032338_03BE26_870B","DESCENDING",66,369,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/23_2020-04-29_clip_1000/S1A__IW___D_20200429T052933_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/23_2020-04-29_clip_1000/S1A__IW___D_20200429T052933_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/23_2020-04-29_clip_1000/S1A__IW___D_20200429T052933_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/23_2020-04-29_clip_1000/S1A__IW___D_20200429T052933_VV_gamma0-rtc.tif","0.0136022691097705","0.0916119130664417","36.6794181045703","0"
"313",312,233,246,"AC-24","B","AC-24B","2020-04-29","90",90,-2,15.75089585,66.21837029,533788.2675,7344453.175,"10:17:30","05:29:57","6:48:00","S1A_IW_SLC__1SDV_20200429T052957_20200429T053025_032338_03BE26_142D","DESCENDING",66,374,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/22_2020-04-29_clip_1000/S1A__IW___D_20200429T052957_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/22_2020-04-29_clip_1000/S1A__IW___D_20200429T052957_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/22_2020-04-29_clip_1000/S1A__IW___D_20200429T052957_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/22_2020-04-29_clip_1000/S1A__IW___D_20200429T052957_VV_gamma0-rtc.tif","NA","NA","NA","0"
"314",313,233,246,"AC-24","B","AC-24B","2020-04-29","90",90,-2,15.75089585,66.21837029,533788.2675,7344453.175,"10:17:30","05:29:33","6:48:00","S1A_IW_SLC__1SDV_20200429T052933_20200429T053000_032338_03BE26_870B","DESCENDING",66,369,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/23_2020-04-29_clip_1000/S1A__IW___D_20200429T052933_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/23_2020-04-29_clip_1000/S1A__IW___D_20200429T052933_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/23_2020-04-29_clip_1000/S1A__IW___D_20200429T052933_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/23_2020-04-29_clip_1000/S1A__IW___D_20200429T052933_VV_gamma0-rtc.tif","0.0103596389170717","0.0645377792357798","38.2775476497618","0"
"315",314,234,247,"AC-27","B","AC-27B","2020-05-01","240+",240,-5,15.77325645,66.10627946,534948.6291,7331971.961,"05:02:30","16:31:17","9:29:00","S1A_IW_SLC__1SDV_20200501T163117_20200501T163144_032374_03BF6D_7E00","ASCENDING",102,213,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/21_2020-05-01_clip_1000/S1A__IW___A_20200501T163117_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/21_2020-05-01_clip_1000/S1A__IW___A_20200501T163117_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/21_2020-05-01_clip_1000/S1A__IW___A_20200501T163117_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/21_2020-05-01_clip_1000/S1A__IW___A_20200501T163117_VV_gamma0-rtc.tif","0.0243019120584647","0.15048464088238","42.6216452645884","0"
"316",315,91,98,"AC-27","A","AC-27A","2020-05-01","240+",240,-5,15.71649311,66.07877936,532418.2506,7328876.351,"05:02:30","16:31:17","9:29:00","S1A_IW_SLC__1SDV_20200501T163117_20200501T163144_032374_03BF6D_7E00","ASCENDING",102,213,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/21_2020-05-01_clip_1000/S1A__IW___A_20200501T163117_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/21_2020-05-01_clip_1000/S1A__IW___A_20200501T163117_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/21_2020-05-01_clip_1000/S1A__IW___A_20200501T163117_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/21_2020-05-01_clip_1000/S1A__IW___A_20200501T163117_VV_gamma0-rtc.tif","0.020058884922612","0.117219553672759","42.0417005127636","0"
"317",316,378,396,"AC-27","C","AC-27C","2020-05-01","240+",240,-5,15.80351497,66.07257278,536364.3222,7328232.328,"05:02:30","16:31:17","9:29:00","S1A_IW_SLC__1SDV_20200501T163117_20200501T163144_032374_03BF6D_7E00","ASCENDING",102,213,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/21_2020-05-01_clip_1000/S1A__IW___A_20200501T163117_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/21_2020-05-01_clip_1000/S1A__IW___A_20200501T163117_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/21_2020-05-01_clip_1000/S1A__IW___A_20200501T163117_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/21_2020-05-01_clip_1000/S1A__IW___A_20200501T163117_VV_gamma0-rtc.tif","0.014879460056333","0.0921259520910986","42.1803949242838","0"
