"","X","ID","OG_ID","Triangle","Corner","TriangleCorner","date","SnowDepth","SnowDepth_Noplus","temperature","x_4326","y_4326","x_3006","y_3006","MiddleTime","era5_new_date","era5_plusminus","era5_precip","era5_temp","granule_time","time_difference","granule_id","orbitProp","pathNr","frameNr","mask.tif","angle.tif","VH.tif","VV.tif","point_VH","point_VV","points_angle","points_mask"
"225",224,424,443,"AC-43","C","AC-43C","2022-03-15","160",160,-4,15.2080681,66.09142172,509409.665,7330115.849,"06:22:30","2022-03-14","minus",0,-3.6,"05:30:07","24:52:00","S1A_IW_SLC__1SDV_20220314T053007_20220314T053035_042313_050B38_3653","DESCENDING",66,374,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/6_2022-03-14_clip_500/S1A__IW___D_20220314T053007_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/6_2022-03-14_clip_500/S1A__IW___D_20220314T053007_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/6_2022-03-14_clip_500/S1A__IW___D_20220314T053007_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/6_2022-03-14_clip_500/S1A__IW___D_20220314T053007_VV_gamma0-rtc.tif","0.00568568247715096","0.0569750611804966","39.9479451393594","0"
"226",225,424,443,"AC-43","C","AC-43C","2022-03-15","160",160,-4,15.2080681,66.09142172,509409.665,7330115.849,"06:22:30","2022-03-14","minus",0,-3.6,"05:29:43","24:52:00","S1A_IW_SLC__1SDV_20220314T052943_20220314T053010_042313_050B38_6F1B","DESCENDING",66,369,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/7_2022-03-14_clip_500/S1A__IW___D_20220314T052943_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/7_2022-03-14_clip_500/S1A__IW___D_20220314T052943_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/7_2022-03-14_clip_500/S1A__IW___D_20220314T052943_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/7_2022-03-14_clip_500/S1A__IW___D_20220314T052943_VV_gamma0-rtc.tif","NA","NA","NA","0"
"227",226,425,444,"AC-46","C","AC-46C","2022-03-15","260",260,-3,15.18055162,66.16762289,508140.7873,7338605.705,"07:55:00","2022-03-14","minus",0,-3.6,"05:30:07","26:24:00","S1A_IW_SLC__1SDV_20220314T053007_20220314T053035_042313_050B38_3653","DESCENDING",66,374,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/6_2022-03-14_clip_500/S1A__IW___D_20220314T053007_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/6_2022-03-14_clip_500/S1A__IW___D_20220314T053007_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/6_2022-03-14_clip_500/S1A__IW___D_20220314T053007_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/6_2022-03-14_clip_500/S1A__IW___D_20220314T053007_VV_gamma0-rtc.tif","0.0140016790315308","0.0892387439668961","35.0431889128731","0"
"228",227,425,444,"AC-46","C","AC-46C","2022-03-15","260",260,-3,15.18055162,66.16762289,508140.7873,7338605.705,"07:55:00","2022-03-14","minus",0,-3.6,"05:29:43","26:25:00","S1A_IW_SLC__1SDV_20220314T052943_20220314T053010_042313_050B38_6F1B","DESCENDING",66,369,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/7_2022-03-14_clip_500/S1A__IW___D_20220314T052943_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/7_2022-03-14_clip_500/S1A__IW___D_20220314T052943_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/7_2022-03-14_clip_500/S1A__IW___D_20220314T052943_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/7_2022-03-14_clip_500/S1A__IW___D_20220314T052943_VV_gamma0-rtc.tif","NA","NA","NA","0"
"229",228,460,32,"AC-31","B","AC-31B","2023-03-07","65",65,NA,15.63274264,66.01705338,528698.4479,7321955.65,"11:55:00","2023-03-06","minus",0.2,-14.6,"16:23:21","19:31:00","S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC","ASCENDING",29,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/4_2023-03-06_clip_500/S1A__IW___A_20230306T162321_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/4_2023-03-06_clip_500/S1A__IW___A_20230306T162321_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/4_2023-03-06_clip_500/S1A__IW___A_20230306T162321_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/4_2023-03-06_clip_500/S1A__IW___A_20230306T162321_VV_gamma0-rtc.tif","0.00941685071718671","0.0908587230460636","33.8466308835326","0"
"230",229,496,69,"AC-41","C","AC-41C","2023-03-07","80",80,-22,16.30759412,65.80478255,559797.0704,7298773.267,"07:30:00","2023-03-06","minus",0.2,-14.6,"16:23:21","15:06:00","S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC","ASCENDING",29,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/4_2023-03-06_clip_500/S1A__IW___A_20230306T162321_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/4_2023-03-06_clip_500/S1A__IW___A_20230306T162321_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/4_2023-03-06_clip_500/S1A__IW___A_20230306T162321_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/4_2023-03-06_clip_500/S1A__IW___A_20230306T162321_VV_gamma0-rtc.tif","0.0121828370080952","0.0855786057495194","35.3297828120178","0"
"231",230,472,44,"AC-40","B","AC-40B","2023-03-07","65",65,-22,16.17741866,65.87209272,553703.9877,7306156.875,"08:40:00","2023-03-06","minus",0.2,-14.6,"16:23:21","16:16:00","S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC","ASCENDING",29,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/4_2023-03-06_clip_500/S1A__IW___A_20230306T162321_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/4_2023-03-06_clip_500/S1A__IW___A_20230306T162321_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/4_2023-03-06_clip_500/S1A__IW___A_20230306T162321_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/4_2023-03-06_clip_500/S1A__IW___A_20230306T162321_VV_gamma0-rtc.tif","0.0124312380761888","0.0770604254794074","42.0413449518962","0"
"232",231,473,45,"AC-41","B","AC-41B","2023-03-07","60",60,-22,16.35196411,65.83569752,561751.7168,7302261.377,"07:30:00","2023-03-06","minus",0.2,-14.6,"16:23:21","15:06:00","S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC","ASCENDING",29,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/4_2023-03-06_clip_500/S1A__IW___A_20230306T162321_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/4_2023-03-06_clip_500/S1A__IW___A_20230306T162321_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/4_2023-03-06_clip_500/S1A__IW___A_20230306T162321_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/4_2023-03-06_clip_500/S1A__IW___A_20230306T162321_VV_gamma0-rtc.tif","0.01532942444021","0.100092616913543","37.6570136658894","0"
"233",232,449,21,"AC-41","A","AC-41A","2023-03-07","60",60,-22,16.26443367,65.83598422,557753.5181,7302210.037,"07:30:00","2023-03-06","minus",0.2,-14.6,"16:23:21","15:06:00","S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC","ASCENDING",29,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/4_2023-03-06_clip_500/S1A__IW___A_20230306T162321_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/4_2023-03-06_clip_500/S1A__IW___A_20230306T162321_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/4_2023-03-06_clip_500/S1A__IW___A_20230306T162321_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/4_2023-03-06_clip_500/S1A__IW___A_20230306T162321_VV_gamma0-rtc.tif","0.00876330655075467","0.0786439886777797","35.3173309418388","0"
"234",233,471,43,"AC-39","B","AC-39B","2023-03-07","90",90,-22,16.0215596,65.89003991,546562.9883,7308032.57,"10:00:00","2023-03-06","minus",0.2,-14.6,"16:23:21","17:36:00","S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC","ASCENDING",29,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/4_2023-03-06_clip_500/S1A__IW___A_20230306T162321_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/4_2023-03-06_clip_500/S1A__IW___A_20230306T162321_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/4_2023-03-06_clip_500/S1A__IW___A_20230306T162321_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/4_2023-03-06_clip_500/S1A__IW___A_20230306T162321_VV_gamma0-rtc.tif","0.0120618136221947","0.0968552820756368","32.1226138739706","0"
"235",234,436,8,"AC-31","A","AC-31A","2023-03-07","70",70,NA,15.59576559,65.98449828,527055.8412,7318310.67,"11:55:00","2023-03-06","minus",0.2,-14.6,"16:23:21","19:31:00","S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC","ASCENDING",29,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/4_2023-03-06_clip_500/S1A__IW___A_20230306T162321_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/4_2023-03-06_clip_500/S1A__IW___A_20230306T162321_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/4_2023-03-06_clip_500/S1A__IW___A_20230306T162321_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/4_2023-03-06_clip_500/S1A__IW___A_20230306T162321_VV_gamma0-rtc.tif","0.014466082805579","0.108971992331811","30.7077733055812","0"
"236",235,447,19,"AC-39","A","AC-39A","2023-03-07","40",40,-22,15.93640688,65.88145457,542696.2178,7307015.189,"10:00:00","2023-03-06","minus",0.2,-14.6,"16:23:21","17:36:00","S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC","ASCENDING",29,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/4_2023-03-06_clip_500/S1A__IW___A_20230306T162321_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/4_2023-03-06_clip_500/S1A__IW___A_20230306T162321_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/4_2023-03-06_clip_500/S1A__IW___A_20230306T162321_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/4_2023-03-06_clip_500/S1A__IW___A_20230306T162321_VV_gamma0-rtc.tif","0.011659592583514","0.0837421147351586","38.607531900908","0"
"237",236,448,20,"AC-40","A","AC-40A","2023-03-07","120",120,-22,16.08976248,65.87227973,549705.8182,7306105.522,"08:40:00","2023-03-06","minus",0.2,-14.6,"16:23:21","16:16:00","S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC","ASCENDING",29,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/4_2023-03-06_clip_500/S1A__IW___A_20230306T162321_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/4_2023-03-06_clip_500/S1A__IW___A_20230306T162321_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/4_2023-03-06_clip_500/S1A__IW___A_20230306T162321_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/4_2023-03-06_clip_500/S1A__IW___A_20230306T162321_VV_gamma0-rtc.tif","0.00876252050010256","0.0645995390436566","33.0750772910653","0"
"238",237,494,67,"AC-39","C","AC-39C","2023-03-07","45",45,-22,15.99713695,65.85558969,545510.8611,7304175.201,"10:00:00","2023-03-06","minus",0.2,-14.6,"16:23:21","17:36:00","S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC","ASCENDING",29,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/4_2023-03-06_clip_500/S1A__IW___A_20230306T162321_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/4_2023-03-06_clip_500/S1A__IW___A_20230306T162321_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/4_2023-03-06_clip_500/S1A__IW___A_20230306T162321_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/4_2023-03-06_clip_500/S1A__IW___A_20230306T162321_VV_gamma0-rtc.tif","0.0153898388071627","0.0951355748106201","41.9651496432453","0"
"239",238,483,56,"AC-31","C","AC-31C","2023-03-07","45",45,NA,15.68346284,65.98772306,531034.4515,7318710.707,"11:55:00","2023-03-06","minus",0.2,-14.6,"16:23:21","19:31:00","S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC","ASCENDING",29,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/4_2023-03-06_clip_500/S1A__IW___A_20230306T162321_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/4_2023-03-06_clip_500/S1A__IW___A_20230306T162321_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/4_2023-03-06_clip_500/S1A__IW___A_20230306T162321_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/4_2023-03-06_clip_500/S1A__IW___A_20230306T162321_VV_gamma0-rtc.tif","0.0133211872261512","0.100482603410427","32.9981565090945","0"
"240",239,495,68,"AC-40","C","AC-40C","2023-03-07","160",160,-22,16.13319552,65.84112738,551749.3676,7302668.783,"08:40:00","2023-03-06","minus",0.2,-14.6,"16:23:21","16:16:00","S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC","ASCENDING",29,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/4_2023-03-06_clip_500/S1A__IW___A_20230306T162321_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/4_2023-03-06_clip_500/S1A__IW___A_20230306T162321_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/4_2023-03-06_clip_500/S1A__IW___A_20230306T162321_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/4_2023-03-06_clip_500/S1A__IW___A_20230306T162321_VV_gamma0-rtc.tif","0.0145845560493166","0.0995353064748631","33.8372068370582","0"
"241",240,463,35,"AC-26","B","AC-26B","2023-03-25","40",40,-10,16.06001278,66.19911613,547733.1046,7342508.393,"12:47:30","2023-03-26","plus",0,-13.6,"05:38:11","16:50:00","S1A_IW_SLC__1SDV_20230326T053811_20230326T053838_047811_05BE83_3E60","DESCENDING",139,371,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_VV_gamma0-rtc.tif","0.0129224636502042","0.119540648996486","30.2168227747784","0"
"242",241,456,28,"AC-34","B","AC-34B","2023-03-25","70",70,-12,16.41726798,66.06140904,564165.8276,7327480.284,"09:30:00","2023-03-26","plus",0,-13.6,"05:38:11","20:08:00","S1A_IW_SLC__1SDV_20230326T053811_20230326T053838_047811_05BE83_3E60","DESCENDING",139,371,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_VV_gamma0-rtc.tif","NA","NA","NA","0"
"243",242,457,29,"AC-30","B","AC-30B","2023-03-25","85",85,-10,16.3475215,66.10802569,560896.7912,7332605.764,"10:32:30","2023-03-26","plus",0,-13.6,"05:38:11","19:05:00","S1A_IW_SLC__1SDV_20230326T053811_20230326T053838_047811_05BE83_3E60","DESCENDING",139,371,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_VV_gamma0-rtc.tif","NA","NA","NA","0"
"244",243,480,53,"AC-30","C","AC-30C","2023-03-25","60",60,-10,16.40948664,66.08242527,563760.9059,7329814.416,"10:32:30","2023-03-26","plus",0,-13.6,"05:38:11","19:05:00","S1A_IW_SLC__1SDV_20230326T053811_20230326T053838_047811_05BE83_3E60","DESCENDING",139,371,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_VV_gamma0-rtc.tif","NA","NA","NA","0"
"245",244,432,4,"AC-34","A","AC-34A","2023-03-25","80",80,-12,16.33018168,66.05549638,560237.5303,7326734.951,"09:30:00","2023-03-26","plus",0,-13.6,"05:38:11","20:08:00","S1A_IW_SLC__1SDV_20230326T053811_20230326T053838_047811_05BE83_3E60","DESCENDING",139,371,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_VV_gamma0-rtc.tif","NA","NA","NA","0"
"246",245,433,5,"AC-30","A","AC-30A","2023-03-25","45",45,-10,16.32392487,66.07345377,559911.9498,7328730.193,"10:32:30","2023-03-26","plus",0,-13.6,"05:38:11","19:05:00","S1A_IW_SLC__1SDV_20230326T053811_20230326T053838_047811_05BE83_3E60","DESCENDING",139,371,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_VV_gamma0-rtc.tif","NA","NA","NA","0"
"247",246,479,52,"AC-34","C","AC-34C","2023-03-25","60",60,-12,16.38630033,66.02781699,562846.7651,7323705.379,"09:30:00","2023-03-26","plus",0,-13.6,"05:38:11","20:08:00","S1A_IW_SLC__1SDV_20230326T053811_20230326T053838_047811_05BE83_3E60","DESCENDING",139,371,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_VV_gamma0-rtc.tif","NA","NA","NA","0"
"248",247,486,59,"AC-26","C","AC-26C","2023-03-25","45",45,-10,16.12773116,66.17593417,550828.7822,7339978.009,"12:47:30","2023-03-26","plus",0,-13.6,"05:38:11","16:50:00","S1A_IW_SLC__1SDV_20230326T053811_20230326T053838_047811_05BE83_3E60","DESCENDING",139,371,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_VV_gamma0-rtc.tif","NA","NA","NA","0"
"249",248,439,11,"AC-26","A","AC-26A","2023-03-25","90",90,-10,16.04425364,66.16381694,547089.1167,7338562.269,"12:47:30","2023-03-26","plus",0,-13.6,"05:38:11","16:50:00","S1A_IW_SLC__1SDV_20230326T053811_20230326T053838_047811_05BE83_3E60","DESCENDING",139,371,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_VV_gamma0-rtc.tif","0.0104102080865289","0.0769878971815755","32.3926188972193","0"
"250",249,484,57,"AC-29","C","AC-29C","2023-03-25","145",145,-8,16.21388604,66.13022809,554810.2752,7334956.739,"11:42:30","2023-03-26","plus",0,-13.6,"05:38:11","17:55:00","S1A_IW_SLC__1SDV_20230326T053811_20230326T053838_047811_05BE83_3E60","DESCENDING",139,371,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_VV_gamma0-rtc.tif","NA","NA","NA","0"
