granule_id,date,measurement_id,snow_depth,temperature,corner,x_coord,y_coord,x_coord3006,y_coord3006
S1A_IW_SLC__1SDV_20230326T053811_20230326T053838_047811_05BE83_3E60,2023-03-26,429,130,-8.0,AC-28A,15.8491718,66.15323252,538308.6585,7337249.602
S1A_IW_SLC__1SDV_20230326T053811_20230326T053838_047811_05BE83_3E60,2023-03-26,453,20,-8.0,AC-28B,15.93648025,66.15941633,542236.8719,7337994.957
S1A_IW_SLC__1SDV_20230326T053811_20230326T053838_047811_05BE83_3E60,2023-03-26,476,45,-8.0,AC-28C,15.90602943,66.12572896,540917.8704,7334220.113
S1A_IW_SLC__1SDV_20230325T161511_20230325T161538_047803_05BE49_44F8,2023-03-25,432,80,-12.0,AC-34A,16.33018168,66.05549638,560237.5303,7326734.951
S1A_IW_SLC__1SDV_20230325T161511_20230325T161538_047803_05BE49_44F8,2023-03-25,433,45,-10.0,AC-30A,16.32392487,66.07345377,559911.9498,7328730.193
S1A_IW_SLC__1SDV_20230325T161511_20230325T161538_047803_05BE49_44F8,2023-03-25,437,85,-8.0,AC-29A,16.14107316,66.10983041,551564.2798,7332621.634
S1A_IW_SLC__1SDV_20230325T161511_20230325T161538_047803_05BE49_44F8,2023-03-25,439,90,-10.0,AC-26A,16.04425364,66.16381694,547089.1167,7338562.269
S1A_IW_SLC__1SDV_20230325T161511_20230325T161538_047803_05BE49_44F8,2023-03-25,456,70,-12.0,AC-34B,16.41726798,66.06140904,564165.8276,7327480.284
S1A_IW_SLC__1SDV_20230325T161511_20230325T161538_047803_05BE49_44F8,2023-03-25,457,85,-10.0,AC-30B,16.3475215,66.10802569,560896.7912,7332605.764
S1A_IW_SLC__1SDV_20230325T161511_20230325T161538_047803_05BE49_44F8,2023-03-25,461,75,-8.0,AC-29B,16.13381444,66.1455831,551164.1776,7336600.318
S1A_IW_SLC__1SDV_20230325T161511_20230325T161538_047803_05BE49_44F8,2023-03-25,463,40,-10.0,AC-26B,16.06001278,66.19911613,547733.1046,7342508.393
S1A_IW_SLC__1SDV_20230325T161511_20230325T161538_047803_05BE49_44F8,2023-03-25,479,60,-12.0,AC-34C,16.38630033,66.02781699,562846.7651,7323705.379
S1A_IW_SLC__1SDV_20230325T161511_20230325T161538_047803_05BE49_44F8,2023-03-25,480,60,-10.0,AC-30C,16.40948664,66.08242527,563760.9059,7329814.416
S1A_IW_SLC__1SDV_20230325T161511_20230325T161538_047803_05BE49_44F8,2023-03-25,484,145,-8.0,AC-29C,16.21388604,66.13022809,554810.2752,7334956.739
S1A_IW_SLC__1SDV_20230325T161511_20230325T161538_047803_05BE49_44F8,2023-03-25,486,45,-10.0,AC-26C,16.12773116,66.17593417,550828.7822,7339978.009
S1A_IW_SLC__1SDV_20230311T163132_20230311T163159_047599_05B766_9C49,2023-03-11,434,80,-20.0,AC-33A,16.03670724,66.06518167,546930.7414,7327563.494
S1A_IW_SLC__1SDV_20230311T163132_20230311T163159_047599_05B766_9C49,2023-03-11,435,120,-10.0,AC-32A,15.88210448,66.05188319,539953.2836,7325974.195
S1A_IW_SLC__1SDV_20230311T163132_20230311T163159_047599_05B766_9C49,2023-03-11,438,140,-10.0,AC-27A,15.71649311,66.07877936,532418.2506,7328876.351
S1A_IW_SLC__1SDV_20230311T163132_20230311T163159_047599_05B766_9C49,2023-03-11,458,25,-20.0,AC-33B,16.12502754,66.06502455,550928.8997,7327614.924
S1A_IW_SLC__1SDV_20230311T163132_20230311T163159_047599_05B766_9C49,2023-03-11,459,110,-10.0,AC-32B,15.96743701,66.06109946,543802.1738,7327058.39
S1A_IW_SLC__1SDV_20230311T163132_20230311T163159_047599_05B766_9C49,2023-03-11,462,40,-10.0,AC-27B,15.77325645,66.10627946,534948.6291,7331971.961
S1A_IW_SLC__1SDV_20230311T163132_20230311T163159_047599_05B766_9C49,2023-03-11,481,40,-20.0,AC-33C,16.08053297,66.03404496,548974.3517,7324126.804
S1A_IW_SLC__1SDV_20230311T163132_20230311T163159_047599_05B766_9C49,2023-03-11,482,260,-10.0,AC-32C,15.94437763,66.0264787,542816.3157,7323183.87
S1A_IW_SLC__1SDV_20230311T163132_20230311T163159_047599_05B766_9C49,2023-03-11,485,230,-10.0,AC-27C,15.80351497,66.07257278,536364.3222,7328232.328
S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC,2023-03-06,445,80,-15.0,AC-37A,15.84881121,65.9380027,538617.1852,7313260.876
S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC,2023-03-06,446,55,-5.0,AC-38A,16.02861195,65.89659453,546872.4418,7308768.327
S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC,2023-03-06,450,45,-20.0,AC-42A,15.76098076,65.90840731,534661.4522,7309911.059
S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC,2023-03-06,469,45,-15.0,AC-37B,15.93669383,65.93795328,542615.3144,7313312.254
S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC,2023-03-06,470,70,-5.0,AC-38B,16.06601119,65.92904529,548515.1091,7312413.359
S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC,2023-03-06,474,65,-20.0,AC-42B,15.76104404,65.87253495,534712.811,7305912.951
S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC,2023-03-06,492,25,-15.0,AC-37C,15.89264784,65.90691896,540660.7363,7309824.185
S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC,2023-03-06,493,85,-5.0,AC-38C,16.11606048,65.89957289,550851.1264,7309168.337
S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC,2023-03-06,497,50,-20.0,AC-42C,15.68504701,65.89042994,531224.7772,7307867.528
S1A_IW_SLC__1SDV_20220316T163126_20220316T163153_042349_050C83_200D,2022-03-16,139,195,-2.0,AC-22A,15.66018048,66.26705978,529649.2181,7349834.175
S1A_IW_SLC__1SDV_20220316T163126_20220316T163153_042349_050C83_200D,2022-03-16,140,60,,AC-42A,15.76098076,65.90840731,534661.4522,7309911.059
S1A_IW_SLC__1SDV_20220316T163126_20220316T163153_042349_050C83_200D,2022-03-16,283,190,-2.0,AC-22B,15.6976547,66.29959822,531291.7265,7353479.21
S1A_IW_SLC__1SDV_20220316T163126_20220316T163153_042349_050C83_200D,2022-03-16,284,100,,AC-42B,15.76104404,65.87253495,534712.811,7305912.951
S1A_IW_SLC__1SDV_20220316T163126_20220316T163153_042349_050C83_200D,2022-03-16,426,240,-2.0,AC-22C,15.74886754,66.27024759,533627.8269,7350234.324
S1A_IW_SLC__1SDV_20220316T163126_20220316T163153_042349_050C83_200D,2022-03-16,427,125,,AC-42C,15.68504701,65.89042994,531224.7772,7307867.528
S1A_IW_SLC__1SDV_20220314T053007_20220314T053035_042313_050B38_3653,2022-03-14,134,180,-8.4,AC-29A,16.14107316,66.10983041,551564.2798,7332621.634
S1A_IW_SLC__1SDV_20220314T052943_20220314T053010_042313_050B38_6F1B,2022-03-14,130,155,-1.0,AC-21A,15.49256311,66.32241149,522072.9725,7355934.593
S1A_IW_SLC__1SDV_20220314T052943_20220314T053010_042313_050B38_6F1B,2022-03-14,131,130,-2.0,AC-24A,15.69390556,66.19086231,531257.926,7341357.54
S1A_IW_SLC__1SDV_20220314T052943_20220314T053010_042313_050B38_6F1B,2022-03-14,132,100,-2.0,AC-25A,15.84925843,66.20434872,538235.3079,7342946.922
S1A_IW_SLC__1SDV_20220314T052943_20220314T053010_042313_050B38_6F1B,2022-03-14,133,135,-6.0,AC-26A,16.04425364,66.16381694,547089.1167,7338562.269
S1A_IW_SLC__1SDV_20220314T052943_20220314T053010_042313_050B38_6F1B,2022-03-14,134,180,-8.4,AC-29A,16.14107316,66.10983041,551564.2798,7332621.634
S1A_IW_SLC__1SDV_20220314T052943_20220314T053010_042313_050B38_6F1B,2022-03-14,274,145,-1.0,AC-21B,15.58142379,66.32569497,526051.5524,7356334.762
S1A_IW_SLC__1SDV_20220314T052943_20220314T053010_042313_050B38_6F1B,2022-03-14,275,85,-2.0,AC-24B,15.75089585,66.21837029,533788.2675,7344453.175
S1A_IW_SLC__1SDV_20220314T052943_20220314T053010_042313_050B38_6F1B,2022-03-14,276,145,-2.0,AC-25B,15.92210788,66.22488338,541481.2433,7345282.029
S1A_IW_SLC__1SDV_20220314T052943_20220314T053010_042313_050B38_6F1B,2022-03-14,277,70,-6.0,AC-26B,16.06001278,66.19911613,547733.1046,7342508.393
S1A_IW_SLC__1SDV_20220314T052943_20220314T053010_042313_050B38_6F1B,2022-03-14,278,130,-8.4,AC-29B,16.13381444,66.1455831,551164.1776,7336600.318
S1A_IW_SLC__1SDV_20220314T052943_20220314T053010_042313_050B38_6F1B,2022-03-14,417,165,-1.0,AC-21C,15.54403889,66.2931197,524408.0744,7352688.726
S1A_IW_SLC__1SDV_20220314T052943_20220314T053010_042313_050B38_6F1B,2022-03-14,418,195,-2.0,AC-24C,15.78131809,66.18466847,535204.0008,7340713.562
S1A_IW_SLC__1SDV_20220314T052943_20220314T053010_042313_050B38_6F1B,2022-03-14,419,190,-2.0,AC-25C,15.92966596,66.18915009,541880.3604,7341304.369
S1A_IW_SLC__1SDV_20220314T052943_20220314T053010_042313_050B38_6F1B,2022-03-14,420,70,-6.0,AC-26C,16.12773116,66.17593417,550828.7822,7339978.009
S1A_IW_SLC__1SDV_20220314T052943_20220314T053010_042313_050B38_6F1B,2022-03-14,421,50,-8.4,AC-29C,16.21388604,66.13022809,554810.2752,7334956.739
S1A_IW_SLC__1SDV_20220309T052155_20220309T052223_042240_0508CF_95FB,2022-03-09,123,70,-7.0,AC-39A,15.93640688,65.88145457,542696.2178,7307015.189
S1A_IW_SLC__1SDV_20220309T052155_20220309T052223_042240_0508CF_95FB,2022-03-09,267,135,-7.0,AC-39B,16.0215596,65.89003991,546562.9883,7308032.57
S1A_IW_SLC__1SDV_20220309T052155_20220309T052223_042240_0508CF_95FB,2022-03-09,410,40,-7.0,AC-39C,15.99713695,65.85558969,545510.8611,7304175.201
S1A_IW_SLC__1SDV_20220304T163126_20220304T163153_042174_05068B_A8BE,2022-03-04,122,180,-11.5,AC-31A,15.59576559,65.98449828,527055.8412,7318310.67
S1A_IW_SLC__1SDV_20220304T163126_20220304T163153_042174_05068B_A8BE,2022-03-04,266,110,-11.5,AC-31B,15.63274264,66.01705338,528698.4479,7321955.65
S1A_IW_SLC__1SDV_20220304T163126_20220304T163153_042174_05068B_A8BE,2022-03-04,409,70,-11.5,AC-31C,15.68346284,65.98772306,531034.4515,7318710.707
S1A_IW_SLC__1SDV_20210503T162311_20210503T162338_037726_0473C7_E72E,2021-05-03,100,145,-8.0,AC-32A,15.88210448,66.05188319,539953.2836,7325974.195
S1A_IW_SLC__1SDV_20210503T162311_20210503T162338_037726_0473C7_E72E,2021-05-03,101,160,-8.0,AC-27A,15.71649311,66.07877936,532418.2506,7328876.351
S1A_IW_SLC__1SDV_20210503T162311_20210503T162338_037726_0473C7_E72E,2021-05-03,243,130,-8.0,AC-32B,15.96743701,66.06109946,543802.1738,7327058.39
S1A_IW_SLC__1SDV_20210503T162311_20210503T162338_037726_0473C7_E72E,2021-05-03,244,75,-8.0,AC-27B,15.77325645,66.10627946,534948.6291,7331971.961
S1A_IW_SLC__1SDV_20210503T162311_20210503T162338_037726_0473C7_E72E,2021-05-03,387,240+,-8.0,AC-32C,15.94437763,66.0264787,542816.3157,7323183.87
S1A_IW_SLC__1SDV_20210503T162311_20210503T162338_037726_0473C7_E72E,2021-05-03,388,240,-8.0,AC-27C,15.80351497,66.07257278,536364.3222,7328232.328
S1A_IW_SLC__1SDV_20210417T053801_20210417T053828_037486_046B5D_2B21,2021-04-17,98,170,-8.0,AC-43A,15.25159463,66.12264974,511364.1247,7333603.857
S1A_IW_SLC__1SDV_20210417T053801_20210417T053828_037486_046B5D_2B21,2021-04-17,99,45,-6.0,AC-46A,15.24173924,66.1936143,510888.4485,7341512.132
S1A_IW_SLC__1SDV_20210417T053801_20210417T053828_037486_046B5D_2B21,2021-04-17,241,95,-8.0,AC-43B,15.29647724,66.09173882,513407.6892,7330167.287
S1A_IW_SLC__1SDV_20210417T053801_20210417T053828_037486_046B5D_2B21,2021-04-17,242,90,-6.0,AC-46B,15.26675247,66.15918547,512031.4368,7337679.111
S1A_IW_SLC__1SDV_20210417T053801_20210417T053828_037486_046B5D_2B21,2021-04-17,385,100,-8.0,AC-43C,15.2080681,66.09142172,509409.665,7330115.849
S1A_IW_SLC__1SDV_20210417T053801_20210417T053828_037486_046B5D_2B21,2021-04-17,386,80,-6.0,AC-46C,15.18055162,66.16762289,508140.7873,7338605.705
S1A_IW_SLC__1SDV_20210412T052938_20210412T053005_037413_0468E0_B2A5,2021-04-12,95,140,-5.0,AC-22A,15.66018048,66.26705978,529649.2181,7349834.175
S1A_IW_SLC__1SDV_20210412T052938_20210412T053005_037413_0468E0_B2A5,2021-04-12,96,60,-5.0,AC-21A,15.49256311,66.32241149,522072.9725,7355934.593
S1A_IW_SLC__1SDV_20210412T052938_20210412T053005_037413_0468E0_B2A5,2021-04-12,97,100,-5.0,AC-23A,15.37146429,66.23064849,516707.0051,7345668.731
S1A_IW_SLC__1SDV_20210412T052938_20210412T053005_037413_0468E0_B2A5,2021-04-12,116,120,-11.0,AC-26A,16.04425364,66.16381694,547089.1167,7338562.269
S1A_IW_SLC__1SDV_20210412T052938_20210412T053005_037413_0468E0_B2A5,2021-04-12,117,115,,AC-25A,15.84925843,66.20434872,538235.3079,7342946.922
S1A_IW_SLC__1SDV_20210412T052938_20210412T053005_037413_0468E0_B2A5,2021-04-12,118,90,-10.0,AC-24A,15.69390556,66.19086231,531257.926,7341357.54
S1A_IW_SLC__1SDV_20210412T052938_20210412T053005_037413_0468E0_B2A5,2021-04-12,238,185,-5.0,AC-22B,15.6976547,66.29959822,531291.7265,7353479.21
S1A_IW_SLC__1SDV_20210412T052938_20210412T053005_037413_0468E0_B2A5,2021-04-12,239,100,-5.0,AC-21B,15.58142379,66.32569497,526051.5524,7356334.762
S1A_IW_SLC__1SDV_20210412T052938_20210412T053005_037413_0468E0_B2A5,2021-04-12,240,145,-5.0,AC-23B,15.45909231,66.2246367,520653.0315,7345024.777
S1A_IW_SLC__1SDV_20210412T052938_20210412T053005_037413_0468E0_B2A5,2021-04-12,260,90,-11.0,AC-26B,16.06001278,66.19911613,547733.1046,7342508.393
S1A_IW_SLC__1SDV_20210412T052938_20210412T053005_037413_0468E0_B2A5,2021-04-12,261,145,,AC-25B,15.92210788,66.22488338,541481.2433,7345282.029
S1A_IW_SLC__1SDV_20210412T052938_20210412T053005_037413_0468E0_B2A5,2021-04-12,262,85,-10.0,AC-24B,15.75089585,66.21837029,533788.2675,7344453.175
S1A_IW_SLC__1SDV_20210412T052938_20210412T053005_037413_0468E0_B2A5,2021-04-12,382,140,-5.0,AC-22C,15.74886754,66.27024759,533627.8269,7350234.324
S1A_IW_SLC__1SDV_20210412T052938_20210412T053005_037413_0468E0_B2A5,2021-04-12,383,90,-5.0,AC-21C,15.54403889,66.2931197,524408.0744,7352688.726
S1A_IW_SLC__1SDV_20210412T052938_20210412T053005_037413_0468E0_B2A5,2021-04-12,384,45,-5.0,AC-23C,15.40240613,66.19702191,518122.7213,7341929.176
S1A_IW_SLC__1SDV_20210412T052938_20210412T053005_037413_0468E0_B2A5,2021-04-12,403,75,-11.0,AC-26C,16.12773116,66.17593417,550828.7822,7339978.009
S1A_IW_SLC__1SDV_20210412T052938_20210412T053005_037413_0468E0_B2A5,2021-04-12,404,150,,AC-25C,15.92966596,66.18915009,541880.3604,7341304.369
S1A_IW_SLC__1SDV_20210412T052938_20210412T053005_037413_0468E0_B2A5,2021-04-12,405,35,-10.0,AC-24C,15.78131809,66.18466847,535204.0008,7340713.562
S1A_IW_SLC__1SDV_20210328T162310_20210328T162337_037201_046194_6525,2021-03-28,114,90,-5.0,AC-29A,16.14107316,66.10983041,551564.2798,7332621.634
S1A_IW_SLC__1SDV_20210328T162310_20210328T162337_037201_046194_6525,2021-03-28,115,110,-5.0,AC-28A,15.8491718,66.15323252,538308.6585,7337249.602
S1A_IW_SLC__1SDV_20210328T162310_20210328T162337_037201_046194_6525,2021-03-28,258,85,-5.0,AC-29B,16.13381444,66.1455831,551164.1776,7336600.318
S1A_IW_SLC__1SDV_20210328T162310_20210328T162337_037201_046194_6525,2021-03-28,259,40,-5.0,AC-28B,15.93648025,66.15941633,542236.8719,7337994.957
S1A_IW_SLC__1SDV_20210328T162310_20210328T162337_037201_046194_6525,2021-03-28,401,90,-5.0,AC-29C,16.21388604,66.13022809,554810.2752,7334956.739
S1A_IW_SLC__1SDV_20210328T162310_20210328T162337_037201_046194_6525,2021-03-28,402,30,-5.0,AC-28C,15.90602943,66.12572896,540917.8704,7334220.113
S1A_IW_SLC__1SDV_20210326T052149_20210326T052217_037165_04604D_B02F,2021-03-26,110,75,-8.0,AC-35A,16.55332624,65.98731394,570529.3876,7319369.401
S1A_IW_SLC__1SDV_20210326T052149_20210326T052217_037165_04604D_B02F,2021-03-26,111,110,-8.0,AC-36A,16.75175007,65.99519203,579512.604,7320484.624
S1A_IW_SLC__1SDV_20210326T052149_20210326T052217_037165_04604D_B02F,2021-03-26,112,120,-6.0,AC-34A,16.33018168,66.05549638,560237.5303,7326734.951
S1A_IW_SLC__1SDV_20210326T052149_20210326T052217_037165_04604D_B02F,2021-03-26,113,100,-6.0,AC-30A,16.32392487,66.07345377,559911.9498,7328730.193
S1A_IW_SLC__1SDV_20210326T052149_20210326T052217_037165_04604D_B02F,2021-03-26,254,100,-8.0,AC-35B,16.55437651,66.02318273,570477.9784,7323367.637
S1A_IW_SLC__1SDV_20210326T052149_20210326T052217_037165_04604D_B02F,2021-03-26,255,80,-8.0,AC-36B,16.76838233,66.0304171,580156.6735,7324430.853
S1A_IW_SLC__1SDV_20210326T052149_20210326T052217_037165_04604D_B02F,2021-03-26,256,210,-6.0,AC-34B,16.41726798,66.06140904,564165.8276,7327480.284
S1A_IW_SLC__1SDV_20210326T052149_20210326T052217_037165_04604D_B02F,2021-03-26,257,180,-6.0,AC-30B,16.3475215,66.10802569,560896.7912,7332605.764
S1A_IW_SLC__1SDV_20210326T052149_20210326T052217_037165_04604D_B02F,2021-03-26,397,90,-8.0,AC-35C,16.63015012,66.00485918,573966.1625,7321413.04
S1A_IW_SLC__1SDV_20210326T052149_20210326T052217_037165_04604D_B02F,2021-03-26,398,125,-8.0,AC-36C,16.83500371,66.00692786,583252.4008,7321900.346
S1A_IW_SLC__1SDV_20210326T052149_20210326T052217_037165_04604D_B02F,2021-03-26,399,30,-6.0,AC-34C,16.38630033,66.02781699,562846.7651,7323705.379
S1A_IW_SLC__1SDV_20210326T052149_20210326T052217_037165_04604D_B02F,2021-03-26,400,50,-6.0,AC-30C,16.40948664,66.08242527,563760.9059,7329814.416
S1A_IW_SLC__1SDV_20210326T052125_20210326T052152_037165_04604D_F2B3,2021-03-26,257,180,-6.0,AC-30B,16.3475215,66.10802569,560896.7912,7332605.764
S1A_IW_SLC__1SDV_20210326T052125_20210326T052152_037165_04604D_F2B3,2021-03-26,400,50,-6.0,AC-30C,16.40948664,66.08242527,563760.9059,7329814.416
S1B_IW_SLC__1SDV_20210318T053734_20210318T053801_026065_031C24_8AB1,2021-03-18,106,60,-10.0,AC-38A,16.02861195,65.89659453,546872.4418,7308768.327
S1B_IW_SLC__1SDV_20210318T053734_20210318T053801_026065_031C24_8AB1,2021-03-18,107,145,-10.0,AC-40A,16.08976248,65.87227973,549705.8182,7306105.522
S1B_IW_SLC__1SDV_20210318T053734_20210318T053801_026065_031C24_8AB1,2021-03-18,108,60,-10.0,AC-39A,15.93640688,65.88145457,542696.2178,7307015.189
S1B_IW_SLC__1SDV_20210318T053734_20210318T053801_026065_031C24_8AB1,2021-03-18,251,85,-10.0,AC-40B,16.17741866,65.87209272,553703.9877,7306156.875
S1B_IW_SLC__1SDV_20210318T053734_20210318T053801_026065_031C24_8AB1,2021-03-18,252,100,-10.0,AC-39B,16.0215596,65.89003991,546562.9883,7308032.57
S1B_IW_SLC__1SDV_20210318T053734_20210318T053801_026065_031C24_8AB1,2021-03-18,393,85,-10.0,AC-38C,16.11606048,65.89957289,550851.1264,7309168.337
S1B_IW_SLC__1SDV_20210318T053734_20210318T053801_026065_031C24_8AB1,2021-03-18,394,160,-10.0,AC-40C,16.13319552,65.84112738,551749.3676,7302668.783
S1B_IW_SLC__1SDV_20210318T053734_20210318T053801_026065_031C24_8AB1,2021-03-18,395,80,-10.0,AC-39C,15.99713695,65.85558969,545510.8611,7304175.201
S1B_IW_SLC__1SDV_20210318T053734_20210318T053801_026065_031C24_8AB1,2021-03-18,396,25,-10.0,AC-37C,15.89264784,65.90691896,540660.7363,7309824.185
S1B_IW_SLC__1SDV_20210318T053709_20210318T053736_026065_031C24_BE24,2021-03-18,106,60,-10.0,AC-38A,16.02861195,65.89659453,546872.4418,7308768.327
S1B_IW_SLC__1SDV_20210318T053709_20210318T053736_026065_031C24_BE24,2021-03-18,107,145,-10.0,AC-40A,16.08976248,65.87227973,549705.8182,7306105.522
S1B_IW_SLC__1SDV_20210318T053709_20210318T053736_026065_031C24_BE24,2021-03-18,108,60,-10.0,AC-39A,15.93640688,65.88145457,542696.2178,7307015.189
S1B_IW_SLC__1SDV_20210318T053709_20210318T053736_026065_031C24_BE24,2021-03-18,109,70,-10.0,AC-37A,15.84881121,65.9380027,538617.1852,7313260.876
S1B_IW_SLC__1SDV_20210318T053709_20210318T053736_026065_031C24_BE24,2021-03-18,250,100,-10.0,AC-38B,16.06601119,65.92904529,548515.1091,7312413.359
S1B_IW_SLC__1SDV_20210318T053709_20210318T053736_026065_031C24_BE24,2021-03-18,251,85,-10.0,AC-40B,16.17741866,65.87209272,553703.9877,7306156.875
S1B_IW_SLC__1SDV_20210318T053709_20210318T053736_026065_031C24_BE24,2021-03-18,252,100,-10.0,AC-39B,16.0215596,65.89003991,546562.9883,7308032.57
S1B_IW_SLC__1SDV_20210318T053709_20210318T053736_026065_031C24_BE24,2021-03-18,253,30,-10.0,AC-37B,15.93669383,65.93795328,542615.3144,7313312.254
S1B_IW_SLC__1SDV_20210318T053709_20210318T053736_026065_031C24_BE24,2021-03-18,393,85,-10.0,AC-38C,16.11606048,65.89957289,550851.1264,7309168.337
S1B_IW_SLC__1SDV_20210318T053709_20210318T053736_026065_031C24_BE24,2021-03-18,394,160,-10.0,AC-40C,16.13319552,65.84112738,551749.3676,7302668.783
S1B_IW_SLC__1SDV_20210318T053709_20210318T053736_026065_031C24_BE24,2021-03-18,395,80,-10.0,AC-39C,15.99713695,65.85558969,545510.8611,7304175.201
S1B_IW_SLC__1SDV_20210318T053709_20210318T053736_026065_031C24_BE24,2021-03-18,396,25,-10.0,AC-37C,15.89264784,65.90691896,540660.7363,7309824.185
S1A_IW_SLC__1SDV_20210316T162309_20210316T162336_037026_045B8A_178D,2021-03-16,104,50,-10.0,AC-42A,15.76098076,65.90840731,534661.4522,7309911.059
S1A_IW_SLC__1SDV_20210316T162309_20210316T162336_037026_045B8A_178D,2021-03-16,105,140,-5.0,AC-31A,15.59576559,65.98449828,527055.8412,7318310.67
S1A_IW_SLC__1SDV_20210316T162309_20210316T162336_037026_045B8A_178D,2021-03-16,248,85,-10.0,AC-42B,15.76104404,65.87253495,534712.811,7305912.951
S1A_IW_SLC__1SDV_20210316T162309_20210316T162336_037026_045B8A_178D,2021-03-16,249,80,-5.0,AC-31B,15.63274264,66.01705338,528698.4479,7321955.65
S1A_IW_SLC__1SDV_20210316T162309_20210316T162336_037026_045B8A_178D,2021-03-16,391,90,-10.0,AC-42C,15.68504701,65.89042994,531224.7772,7307867.528
S1A_IW_SLC__1SDV_20210316T162309_20210316T162336_037026_045B8A_178D,2021-03-16,392,150,-5.0,AC-31C,15.68346284,65.98772306,531034.4515,7318710.707
S1B_IW_SLC__1SDV_20210315T163051_20210315T163119_026028_031B07_CEBB,2021-03-15,103,90,-10.0,AC-41A,16.26443367,65.83598422,557753.5181,7302210.037
S1B_IW_SLC__1SDV_20210315T163051_20210315T163119_026028_031B07_CEBB,2021-03-15,247,140,-10.0,AC-41B,16.35196411,65.83569752,561751.7168,7302261.377
S1B_IW_SLC__1SDV_20210315T163051_20210315T163119_026028_031B07_CEBB,2021-03-15,390,100,-10.0,AC-41C,16.30759412,65.80478255,559797.0704,7298773.267
S1B_IW_SLC__1SDV_20210315T163023_20210315T163053_026028_031B07_05A8,2021-03-15,103,90,-10.0,AC-41A,16.26443367,65.83598422,557753.5181,7302210.037
S1B_IW_SLC__1SDV_20210315T163023_20210315T163053_026028_031B07_05A8,2021-03-15,247,140,-10.0,AC-41B,16.35196411,65.83569752,561751.7168,7302261.377
S1B_IW_SLC__1SDV_20210315T163023_20210315T163053_026028_031B07_05A8,2021-03-15,390,100,-10.0,AC-41C,16.30759412,65.80478255,559797.0704,7298773.267
S1B_IW_SLC__1SDV_20210310T162220_20210310T162250_025955_031898_ED3F,2021-03-10,102,50,-20.0,AC-33A,16.03670724,66.06518167,546930.7414,7327563.494
S1B_IW_SLC__1SDV_20210310T162220_20210310T162250_025955_031898_ED3F,2021-03-10,245,240+,-15.0,AC-32B,15.96743701,66.06109946,543802.1738,7327058.39
S1B_IW_SLC__1SDV_20210310T162220_20210310T162250_025955_031898_ED3F,2021-03-10,246,90,-20.0,AC-33B,16.12502754,66.06502455,550928.8997,7327614.924
S1B_IW_SLC__1SDV_20210310T162220_20210310T162250_025955_031898_ED3F,2021-03-10,389,75,-20.0,AC-33C,16.08053297,66.03404496,548974.3517,7324126.804
S1A_IW_SLC__1SDV_20200501T163117_20200501T163144_032374_03BF6D_7E00,2020-05-01,91,240+,-5.0,AC-27A,15.71649311,66.07877936,532418.2506,7328876.351
S1A_IW_SLC__1SDV_20200501T163117_20200501T163144_032374_03BF6D_7E00,2020-05-01,234,240+,-5.0,AC-27B,15.77325645,66.10627946,534948.6291,7331971.961
S1A_IW_SLC__1SDV_20200501T163117_20200501T163144_032374_03BF6D_7E00,2020-05-01,378,240+,-5.0,AC-27C,15.80351497,66.07257278,536364.3222,7328232.328
S1A_IW_SLC__1SDV_20200429T052957_20200429T053025_032338_03BE26_142D,2020-04-29,86,210,-5.0,AC-34A,16.33018168,66.05549638,560237.5303,7326734.951
S1A_IW_SLC__1SDV_20200429T052957_20200429T053025_032338_03BE26_142D,2020-04-29,87,130,-5.0,AC-30A,16.32392487,66.07345377,559911.9498,7328730.193
S1A_IW_SLC__1SDV_20200429T052957_20200429T053025_032338_03BE26_142D,2020-04-29,88,95,-5.0,AC-29A,16.14107316,66.10983041,551564.2798,7332621.634
S1A_IW_SLC__1SDV_20200429T052957_20200429T053025_032338_03BE26_142D,2020-04-29,229,195,-5.0,AC-34B,16.41726798,66.06140904,564165.8276,7327480.284
S1A_IW_SLC__1SDV_20200429T052957_20200429T053025_032338_03BE26_142D,2020-04-29,373,70,-5.0,AC-34C,16.38630033,66.02781699,562846.7651,7323705.379
S1A_IW_SLC__1SDV_20200429T052957_20200429T053025_032338_03BE26_142D,2020-04-29,374,90,-5.0,AC-30C,16.40948664,66.08242527,563760.9059,7329814.416
S1A_IW_SLC__1SDV_20200429T052933_20200429T053000_032338_03BE26_870B,2020-04-29,86,210,-5.0,AC-34A,16.33018168,66.05549638,560237.5303,7326734.951
S1A_IW_SLC__1SDV_20200429T052933_20200429T053000_032338_03BE26_870B,2020-04-29,87,130,-5.0,AC-30A,16.32392487,66.07345377,559911.9498,7328730.193
