,ID,OG_ID,Triangle,Corner,TriangleCorner,date,SnowDepth,SnowDepth_Noplus,temperature,x_4326,y_4326,x_3006,y_3006,MiddleTime,granule_time,time_difference,granule_id,orbitProp,pathNr,frameNr,mask.tif,angle.tif,VH.tif,VV.tif
29,12,13,AC-35,A,AC-35A,2017-03-06,30,30,-10.0,16.55332624,65.98731394,570529.3876,7319369.401,11:47:30,16:31:04,04:43:00,S1A_IW_SLC__1SDV_20170306T163104_20170306T163131_015574_01999E_3323,ASCENDING,102,214,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/51_2017-03-06_clip_500/S1A__IW___A_20170306T163104_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/51_2017-03-06_clip_500/S1A__IW___A_20170306T163104_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/51_2017-03-06_clip_500/S1A__IW___A_20170306T163104_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/51_2017-03-06_clip_500/S1A__IW___A_20170306T163104_VV_gamma0-rtc.tif
30,12,13,AC-35,A,AC-35A,2017-03-06,30,30,-10.0,16.55332624,65.98731394,570529.3876,7319369.401,11:47:30,05:13:04,06:34:00,S1A_IW_SLC__1SDV_20170306T051304_20170306T051331_015567_01996C_E18E,DESCENDING,95,373,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/52_2017-03-06_clip_500/S1A__IW___D_20170306T051304_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/52_2017-03-06_clip_500/S1A__IW___D_20170306T051304_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/52_2017-03-06_clip_500/S1A__IW___D_20170306T051304_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/52_2017-03-06_clip_500/S1A__IW___D_20170306T051304_VV_gamma0-rtc.tif
31,297,310,AC-34,C,AC-34C,2017-03-06,45,45,-10.0,16.38630033,66.02781699,562846.7651,7323705.379,10:20:00,16:31:04,06:11:00,S1A_IW_SLC__1SDV_20170306T163104_20170306T163131_015574_01999E_3323,ASCENDING,102,214,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/51_2017-03-06_clip_500/S1A__IW___A_20170306T163104_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/51_2017-03-06_clip_500/S1A__IW___A_20170306T163104_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/51_2017-03-06_clip_500/S1A__IW___A_20170306T163104_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/51_2017-03-06_clip_500/S1A__IW___A_20170306T163104_VV_gamma0-rtc.tif
32,297,310,AC-34,C,AC-34C,2017-03-06,45,45,-10.0,16.38630033,66.02781699,562846.7651,7323705.379,10:20:00,05:13:04,05:06:00,S1A_IW_SLC__1SDV_20170306T051304_20170306T051331_015567_01996C_E18E,DESCENDING,95,373,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/52_2017-03-06_clip_500/S1A__IW___D_20170306T051304_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/52_2017-03-06_clip_500/S1A__IW___D_20170306T051304_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/52_2017-03-06_clip_500/S1A__IW___D_20170306T051304_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/52_2017-03-06_clip_500/S1A__IW___D_20170306T051304_VV_gamma0-rtc.tif
33,298,311,AC-35,C,AC-35C,2017-03-06,75,75,-10.0,16.63015012,66.00485918,573966.1625,7321413.04,11:47:30,16:31:04,04:43:00,S1A_IW_SLC__1SDV_20170306T163104_20170306T163131_015574_01999E_3323,ASCENDING,102,214,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/51_2017-03-06_clip_500/S1A__IW___A_20170306T163104_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/51_2017-03-06_clip_500/S1A__IW___A_20170306T163104_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/51_2017-03-06_clip_500/S1A__IW___A_20170306T163104_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/51_2017-03-06_clip_500/S1A__IW___A_20170306T163104_VV_gamma0-rtc.tif
34,298,311,AC-35,C,AC-35C,2017-03-06,75,75,-10.0,16.63015012,66.00485918,573966.1625,7321413.04,11:47:30,05:13:04,06:34:00,S1A_IW_SLC__1SDV_20170306T051304_20170306T051331_015567_01996C_E18E,DESCENDING,95,373,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/52_2017-03-06_clip_500/S1A__IW___D_20170306T051304_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/52_2017-03-06_clip_500/S1A__IW___D_20170306T051304_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/52_2017-03-06_clip_500/S1A__IW___D_20170306T051304_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/52_2017-03-06_clip_500/S1A__IW___D_20170306T051304_VV_gamma0-rtc.tif
35,153,161,AC-34,B,AC-34B,2017-03-06,125,125,-10.0,16.41726798,66.06140904,564165.8276,7327480.284,10:20:00,16:31:04,06:11:00,S1A_IW_SLC__1SDV_20170306T163104_20170306T163131_015574_01999E_3323,ASCENDING,102,214,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/51_2017-03-06_clip_500/S1A__IW___A_20170306T163104_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/51_2017-03-06_clip_500/S1A__IW___A_20170306T163104_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/51_2017-03-06_clip_500/S1A__IW___A_20170306T163104_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/51_2017-03-06_clip_500/S1A__IW___A_20170306T163104_VV_gamma0-rtc.tif
36,153,161,AC-34,B,AC-34B,2017-03-06,125,125,-10.0,16.41726798,66.06140904,564165.8276,7327480.284,10:20:00,05:13:04,05:06:00,S1A_IW_SLC__1SDV_20170306T051304_20170306T051331_015567_01996C_E18E,DESCENDING,95,373,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/52_2017-03-06_clip_500/S1A__IW___D_20170306T051304_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/52_2017-03-06_clip_500/S1A__IW___D_20170306T051304_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/52_2017-03-06_clip_500/S1A__IW___D_20170306T051304_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/52_2017-03-06_clip_500/S1A__IW___D_20170306T051304_VV_gamma0-rtc.tif
37,296,309,AC-30,C,AC-30C,2017-03-06,35,35,-10.0,16.40948664,66.08242527,563760.9059,7329814.416,09:15:00,16:31:04,07:16:00,S1A_IW_SLC__1SDV_20170306T163104_20170306T163131_015574_01999E_3323,ASCENDING,102,214,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/51_2017-03-06_clip_500/S1A__IW___A_20170306T163104_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/51_2017-03-06_clip_500/S1A__IW___A_20170306T163104_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/51_2017-03-06_clip_500/S1A__IW___A_20170306T163104_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/51_2017-03-06_clip_500/S1A__IW___A_20170306T163104_VV_gamma0-rtc.tif
38,296,309,AC-30,C,AC-30C,2017-03-06,35,35,-10.0,16.40948664,66.08242527,563760.9059,7329814.416,09:15:00,05:13:04,04:01:00,S1A_IW_SLC__1SDV_20170306T051304_20170306T051331_015567_01996C_E18E,DESCENDING,95,373,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/52_2017-03-06_clip_500/S1A__IW___D_20170306T051304_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/52_2017-03-06_clip_500/S1A__IW___D_20170306T051304_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/52_2017-03-06_clip_500/S1A__IW___D_20170306T051304_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/52_2017-03-06_clip_500/S1A__IW___D_20170306T051304_VV_gamma0-rtc.tif
39,11,12,AC-34,A,AC-34A,2017-03-06,145,145,-10.0,16.33018168,66.05549638,560237.5303,7326734.951,10:20:00,16:31:04,06:11:00,S1A_IW_SLC__1SDV_20170306T163104_20170306T163131_015574_01999E_3323,ASCENDING,102,214,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/51_2017-03-06_clip_500/S1A__IW___A_20170306T163104_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/51_2017-03-06_clip_500/S1A__IW___A_20170306T163104_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/51_2017-03-06_clip_500/S1A__IW___A_20170306T163104_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/51_2017-03-06_clip_500/S1A__IW___A_20170306T163104_VV_gamma0-rtc.tif
40,11,12,AC-34,A,AC-34A,2017-03-06,145,145,-10.0,16.33018168,66.05549638,560237.5303,7326734.951,10:20:00,05:13:04,05:06:00,S1A_IW_SLC__1SDV_20170306T051304_20170306T051331_015567_01996C_E18E,DESCENDING,95,373,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/52_2017-03-06_clip_500/S1A__IW___D_20170306T051304_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/52_2017-03-06_clip_500/S1A__IW___D_20170306T051304_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/52_2017-03-06_clip_500/S1A__IW___D_20170306T051304_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/52_2017-03-06_clip_500/S1A__IW___D_20170306T051304_VV_gamma0-rtc.tif
41,10,11,AC-30,A,AC-30A,2017-03-06,82,82,-10.0,16.32392487,66.07345377,559911.9498,7328730.193,09:15:00,16:31:04,07:16:00,S1A_IW_SLC__1SDV_20170306T163104_20170306T163131_015574_01999E_3323,ASCENDING,102,214,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/51_2017-03-06_clip_500/S1A__IW___A_20170306T163104_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/51_2017-03-06_clip_500/S1A__IW___A_20170306T163104_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/51_2017-03-06_clip_500/S1A__IW___A_20170306T163104_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/51_2017-03-06_clip_500/S1A__IW___A_20170306T163104_VV_gamma0-rtc.tif
42,10,11,AC-30,A,AC-30A,2017-03-06,82,82,-10.0,16.32392487,66.07345377,559911.9498,7328730.193,09:15:00,05:13:04,04:01:00,S1A_IW_SLC__1SDV_20170306T051304_20170306T051331_015567_01996C_E18E,DESCENDING,95,373,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/52_2017-03-06_clip_500/S1A__IW___D_20170306T051304_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/52_2017-03-06_clip_500/S1A__IW___D_20170306T051304_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/52_2017-03-06_clip_500/S1A__IW___D_20170306T051304_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/52_2017-03-06_clip_500/S1A__IW___D_20170306T051304_VV_gamma0-rtc.tif
43,154,162,AC-35,B,AC-35B,2017-03-06,95,95,-10.0,16.55437651,66.02318273,570477.9784,7323367.637,11:47:30,16:31:04,04:43:00,S1A_IW_SLC__1SDV_20170306T163104_20170306T163131_015574_01999E_3323,ASCENDING,102,214,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/51_2017-03-06_clip_500/S1A__IW___A_20170306T163104_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/51_2017-03-06_clip_500/S1A__IW___A_20170306T163104_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/51_2017-03-06_clip_500/S1A__IW___A_20170306T163104_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/51_2017-03-06_clip_500/S1A__IW___A_20170306T163104_VV_gamma0-rtc.tif
44,154,162,AC-35,B,AC-35B,2017-03-06,95,95,-10.0,16.55437651,66.02318273,570477.9784,7323367.637,11:47:30,05:13:04,06:34:00,S1A_IW_SLC__1SDV_20170306T051304_20170306T051331_015567_01996C_E18E,DESCENDING,95,373,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/52_2017-03-06_clip_500/S1A__IW___D_20170306T051304_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/52_2017-03-06_clip_500/S1A__IW___D_20170306T051304_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/52_2017-03-06_clip_500/S1A__IW___D_20170306T051304_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/52_2017-03-06_clip_500/S1A__IW___D_20170306T051304_VV_gamma0-rtc.tif
45,13,14,AC-36,A,AC-36A,2017-03-17,65,65,-10.0,16.75175007,65.99519203,579512.604,7320484.624,13:00:00,16:38:39,03:38:00,S1B_IW_SLC__1SDV_20170317T163839_20170317T163905_004751_0084C3_C987,ASCENDING,175,215,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/50_2017-03-17_clip_500/S1B__IW___A_20170317T163839_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/50_2017-03-17_clip_500/S1B__IW___A_20170317T163839_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/50_2017-03-17_clip_500/S1B__IW___A_20170317T163839_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/50_2017-03-17_clip_500/S1B__IW___A_20170317T163839_VV_gamma0-rtc.tif
46,14,15,AC-29,A,AC-29A,2017-03-17,95,95,-10.0,16.14107316,66.10983041,551564.2798,7332621.634,10:07:30,16:38:39,06:31:00,S1B_IW_SLC__1SDV_20170317T163839_20170317T163905_004751_0084C3_C987,ASCENDING,175,215,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/50_2017-03-17_clip_500/S1B__IW___A_20170317T163839_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/50_2017-03-17_clip_500/S1B__IW___A_20170317T163839_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/50_2017-03-17_clip_500/S1B__IW___A_20170317T163839_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/50_2017-03-17_clip_500/S1B__IW___A_20170317T163839_VV_gamma0-rtc.tif
47,305,318,AC-21,C,AC-21C,2017-03-17,95,95,-5.0,15.54403889,66.2931197,524408.0744,7352688.726,12:15:30,16:38:39,04:23:00,S1B_IW_SLC__1SDV_20170317T163839_20170317T163905_004751_0084C3_C987,ASCENDING,175,215,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/50_2017-03-17_clip_500/S1B__IW___A_20170317T163839_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/50_2017-03-17_clip_500/S1B__IW___A_20170317T163839_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/50_2017-03-17_clip_500/S1B__IW___A_20170317T163839_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/50_2017-03-17_clip_500/S1B__IW___A_20170317T163839_VV_gamma0-rtc.tif
48,156,164,AC-29,B,AC-29B,2017-03-17,115,115,-10.0,16.13381444,66.1455831,551164.1776,7336600.318,10:07:30,16:38:39,06:31:00,S1B_IW_SLC__1SDV_20170317T163839_20170317T163905_004751_0084C3_C987,ASCENDING,175,215,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/50_2017-03-17_clip_500/S1B__IW___A_20170317T163839_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/50_2017-03-17_clip_500/S1B__IW___A_20170317T163839_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/50_2017-03-17_clip_500/S1B__IW___A_20170317T163839_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/50_2017-03-17_clip_500/S1B__IW___A_20170317T163839_VV_gamma0-rtc.tif
49,19,20,AC-21,A,AC-21A,2017-03-17,60,60,-5.0,15.49256311,66.32241149,522072.9725,7355934.593,12:15:30,16:38:39,04:23:00,S1B_IW_SLC__1SDV_20170317T163839_20170317T163905_004751_0084C3_C987,ASCENDING,175,215,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/50_2017-03-17_clip_500/S1B__IW___A_20170317T163839_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/50_2017-03-17_clip_500/S1B__IW___A_20170317T163839_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/50_2017-03-17_clip_500/S1B__IW___A_20170317T163839_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/50_2017-03-17_clip_500/S1B__IW___A_20170317T163839_VV_gamma0-rtc.tif
50,160,168,AC-22,B,AC-22B,2017-03-17,140,140,-7.0,15.6976547,66.29959822,531291.7265,7353479.21,10:42:30,16:38:39,05:56:00,S1B_IW_SLC__1SDV_20170317T163839_20170317T163905_004751_0084C3_C987,ASCENDING,175,215,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/50_2017-03-17_clip_500/S1B__IW___A_20170317T163839_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/50_2017-03-17_clip_500/S1B__IW___A_20170317T163839_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/50_2017-03-17_clip_500/S1B__IW___A_20170317T163839_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/50_2017-03-17_clip_500/S1B__IW___A_20170317T163839_VV_gamma0-rtc.tif
51,161,169,AC-21,B,AC-21B,2017-03-17,185,185,-5.0,15.58142379,66.32569497,526051.5524,7356334.762,12:15:30,16:38:39,04:23:00,S1B_IW_SLC__1SDV_20170317T163839_20170317T163905_004751_0084C3_C987,ASCENDING,175,215,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/50_2017-03-17_clip_500/S1B__IW___A_20170317T163839_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/50_2017-03-17_clip_500/S1B__IW___A_20170317T163839_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/50_2017-03-17_clip_500/S1B__IW___A_20170317T163839_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/50_2017-03-17_clip_500/S1B__IW___A_20170317T163839_VV_gamma0-rtc.tif
