,ID,OG_ID,Triangle,Corner,TriangleCorner,date,SnowDepth,SnowDepth_Noplus,temperature,x_4326,y_4326,x_3006,y_3006,MiddleTime,era5_new_date,era5_plusminus,era5_precip,era5_temp,granule_time,time_difference,granule_id,orbitProp,pathNr,frameNr,mask.tif,angle.tif,VH.tif,VV.tif
213,137,145,AC-43,A,AC-43A,2022-03-15,220,220,-4.0,15.25159463,66.12264974,511364.1247,7333603.857,06:22:30,2022-03-14,minus,0.0,-3.6,05:29:43,24:52:00,S1A_IW_SLC__1SDV_20220314T052943_20220314T053010_042313_050B38_6F1B,DESCENDING,66,369,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_VV_gamma0-rtc.tif
214,136,144,AC-38,A,AC-38A,2022-03-15,75,75,-17.0,16.02861195,65.89659453,546872.4418,7308768.327,06:18:30,2022-03-14,minus,0.0,-3.6,05:30:07,24:48:00,S1A_IW_SLC__1SDV_20220314T053007_20220314T053035_042313_050B38_3653,DESCENDING,66,374,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_VV_gamma0-rtc.tif
215,136,144,AC-38,A,AC-38A,2022-03-15,75,75,-17.0,16.02861195,65.89659453,546872.4418,7308768.327,06:18:30,2022-03-14,minus,0.0,-3.6,05:29:43,24:48:00,S1A_IW_SLC__1SDV_20220314T052943_20220314T053010_042313_050B38_6F1B,DESCENDING,66,369,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_VV_gamma0-rtc.tif
216,135,143,AC-23,A,AC-23A,2022-03-15,120,120,-1.0,15.37146429,66.23064849,516707.0051,7345668.731,09:37:00,2022-03-14,minus,0.0,-3.6,05:30:07,28:06:00,S1A_IW_SLC__1SDV_20220314T053007_20220314T053035_042313_050B38_3653,DESCENDING,66,374,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_VV_gamma0-rtc.tif
217,135,143,AC-23,A,AC-23A,2022-03-15,120,120,-1.0,15.37146429,66.23064849,516707.0051,7345668.731,09:37:00,2022-03-14,minus,0.0,-3.6,05:29:43,28:07:00,S1A_IW_SLC__1SDV_20220314T052943_20220314T053010_042313_050B38_6F1B,DESCENDING,66,369,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_VV_gamma0-rtc.tif
218,422,441,AC-23,C,AC-23C,2022-03-15,75,75,-1.0,15.40240613,66.19702191,518122.7213,7341929.176,09:37:00,2022-03-16,plus,0.0,-5.6,16:31:26,30:54:00,S1A_IW_SLC__1SDV_20220316T163126_20220316T163153_042349_050C83_200D,ASCENDING,102,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/5_2022-03-16_clip_1000/S1A__IW___A_20220316T163126_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/5_2022-03-16_clip_1000/S1A__IW___A_20220316T163126_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/5_2022-03-16_clip_1000/S1A__IW___A_20220316T163126_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/5_2022-03-16_clip_1000/S1A__IW___A_20220316T163126_VV_gamma0-rtc.tif
219,423,442,AC-38,C,AC-38C,2022-03-15,100,100,-17.0,16.11606048,65.89957289,550851.1264,7309168.337,06:18:30,2022-03-14,minus,0.0,-3.6,05:30:07,24:48:00,S1A_IW_SLC__1SDV_20220314T053007_20220314T053035_042313_050B38_3653,DESCENDING,66,374,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_VV_gamma0-rtc.tif
220,423,442,AC-38,C,AC-38C,2022-03-15,100,100,-17.0,16.11606048,65.89957289,550851.1264,7309168.337,06:18:30,2022-03-14,minus,0.0,-3.6,05:29:43,24:48:00,S1A_IW_SLC__1SDV_20220314T052943_20220314T053010_042313_050B38_6F1B,DESCENDING,66,369,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_VV_gamma0-rtc.tif
221,425,444,AC-46,C,AC-46C,2022-03-15,260,260,-3.0,15.18055162,66.16762289,508140.7873,7338605.705,07:55:00,2022-03-16,plus,0.0,-5.6,16:31:26,32:36:00,S1A_IW_SLC__1SDV_20220316T163126_20220316T163153_042349_050C83_200D,ASCENDING,102,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/5_2022-03-16_clip_1000/S1A__IW___A_20220316T163126_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/5_2022-03-16_clip_1000/S1A__IW___A_20220316T163126_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/5_2022-03-16_clip_1000/S1A__IW___A_20220316T163126_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/5_2022-03-16_clip_1000/S1A__IW___A_20220316T163126_VV_gamma0-rtc.tif
222,424,443,AC-43,C,AC-43C,2022-03-15,160,160,-4.0,15.2080681,66.09142172,509409.665,7330115.849,06:22:30,2022-03-16,plus,0.0,-5.6,16:31:26,34:08:00,S1A_IW_SLC__1SDV_20220316T163126_20220316T163153_042349_050C83_200D,ASCENDING,102,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/5_2022-03-16_clip_1000/S1A__IW___A_20220316T163126_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/5_2022-03-16_clip_1000/S1A__IW___A_20220316T163126_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/5_2022-03-16_clip_1000/S1A__IW___A_20220316T163126_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/5_2022-03-16_clip_1000/S1A__IW___A_20220316T163126_VV_gamma0-rtc.tif
223,423,442,AC-38,C,AC-38C,2022-03-15,100,100,-17.0,16.11606048,65.89957289,550851.1264,7309168.337,06:18:30,2022-03-16,plus,0.0,-5.6,16:31:26,34:12:00,S1A_IW_SLC__1SDV_20220316T163126_20220316T163153_042349_050C83_200D,ASCENDING,102,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/5_2022-03-16_clip_1000/S1A__IW___A_20220316T163126_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/5_2022-03-16_clip_1000/S1A__IW___A_20220316T163126_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/5_2022-03-16_clip_1000/S1A__IW___A_20220316T163126_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/5_2022-03-16_clip_1000/S1A__IW___A_20220316T163126_VV_gamma0-rtc.tif
224,424,443,AC-43,C,AC-43C,2022-03-15,160,160,-4.0,15.2080681,66.09142172,509409.665,7330115.849,06:22:30,2022-03-14,minus,0.0,-3.6,05:30:07,24:52:00,S1A_IW_SLC__1SDV_20220314T053007_20220314T053035_042313_050B38_3653,DESCENDING,66,374,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_VV_gamma0-rtc.tif
225,424,443,AC-43,C,AC-43C,2022-03-15,160,160,-4.0,15.2080681,66.09142172,509409.665,7330115.849,06:22:30,2022-03-14,minus,0.0,-3.6,05:29:43,24:52:00,S1A_IW_SLC__1SDV_20220314T052943_20220314T053010_042313_050B38_6F1B,DESCENDING,66,369,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_VV_gamma0-rtc.tif
226,425,444,AC-46,C,AC-46C,2022-03-15,260,260,-3.0,15.18055162,66.16762289,508140.7873,7338605.705,07:55:00,2022-03-14,minus,0.0,-3.6,05:30:07,26:24:00,S1A_IW_SLC__1SDV_20220314T053007_20220314T053035_042313_050B38_3653,DESCENDING,66,374,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_VV_gamma0-rtc.tif
227,425,444,AC-46,C,AC-46C,2022-03-15,260,260,-3.0,15.18055162,66.16762289,508140.7873,7338605.705,07:55:00,2022-03-14,minus,0.0,-3.6,05:29:43,26:25:00,S1A_IW_SLC__1SDV_20220314T052943_20220314T053010_042313_050B38_6F1B,DESCENDING,66,369,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_VV_gamma0-rtc.tif
228,460,32,AC-31,B,AC-31B,2023-03-07,65,65,,15.63274264,66.01705338,528698.4479,7321955.65,11:55:00,2023-03-06,minus,0.2,-14.6,16:23:21,19:31:00,S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC,ASCENDING,29,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_VV_gamma0-rtc.tif
229,496,69,AC-41,C,AC-41C,2023-03-07,80,80,-22.0,16.30759412,65.80478255,559797.0704,7298773.267,07:30:00,2023-03-06,minus,0.2,-14.6,16:23:21,15:06:00,S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC,ASCENDING,29,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_VV_gamma0-rtc.tif
230,472,44,AC-40,B,AC-40B,2023-03-07,65,65,-22.0,16.17741866,65.87209272,553703.9877,7306156.875,08:40:00,2023-03-06,minus,0.2,-14.6,16:23:21,16:16:00,S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC,ASCENDING,29,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_VV_gamma0-rtc.tif
231,473,45,AC-41,B,AC-41B,2023-03-07,60,60,-22.0,16.35196411,65.83569752,561751.7168,7302261.377,07:30:00,2023-03-06,minus,0.2,-14.6,16:23:21,15:06:00,S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC,ASCENDING,29,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_VV_gamma0-rtc.tif
232,449,21,AC-41,A,AC-41A,2023-03-07,60,60,-22.0,16.26443367,65.83598422,557753.5181,7302210.037,07:30:00,2023-03-06,minus,0.2,-14.6,16:23:21,15:06:00,S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC,ASCENDING,29,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_VV_gamma0-rtc.tif
233,471,43,AC-39,B,AC-39B,2023-03-07,90,90,-22.0,16.0215596,65.89003991,546562.9883,7308032.57,10:00:00,2023-03-06,minus,0.2,-14.6,16:23:21,17:36:00,S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC,ASCENDING,29,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_VV_gamma0-rtc.tif
234,436,8,AC-31,A,AC-31A,2023-03-07,70,70,,15.59576559,65.98449828,527055.8412,7318310.67,11:55:00,2023-03-06,minus,0.2,-14.6,16:23:21,19:31:00,S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC,ASCENDING,29,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_VV_gamma0-rtc.tif
235,447,19,AC-39,A,AC-39A,2023-03-07,40,40,-22.0,15.93640688,65.88145457,542696.2178,7307015.189,10:00:00,2023-03-06,minus,0.2,-14.6,16:23:21,17:36:00,S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC,ASCENDING,29,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_VV_gamma0-rtc.tif
236,448,20,AC-40,A,AC-40A,2023-03-07,120,120,-22.0,16.08976248,65.87227973,549705.8182,7306105.522,08:40:00,2023-03-06,minus,0.2,-14.6,16:23:21,16:16:00,S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC,ASCENDING,29,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_VV_gamma0-rtc.tif
237,494,67,AC-39,C,AC-39C,2023-03-07,45,45,-22.0,15.99713695,65.85558969,545510.8611,7304175.201,10:00:00,2023-03-06,minus,0.2,-14.6,16:23:21,17:36:00,S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC,ASCENDING,29,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_VV_gamma0-rtc.tif
238,483,56,AC-31,C,AC-31C,2023-03-07,45,45,,15.68346284,65.98772306,531034.4515,7318710.707,11:55:00,2023-03-06,minus,0.2,-14.6,16:23:21,19:31:00,S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC,ASCENDING,29,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_VV_gamma0-rtc.tif
239,495,68,AC-40,C,AC-40C,2023-03-07,160,160,-22.0,16.13319552,65.84112738,551749.3676,7302668.783,08:40:00,2023-03-06,minus,0.2,-14.6,16:23:21,16:16:00,S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC,ASCENDING,29,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_VV_gamma0-rtc.tif
