,ID_clean,ID_preclean,Triangle,Corner,TriangleCorner,date,SnowDepth,SnowDepth_Noplus,temperature,x_4326,y_4326,x_3006,y_3006,MiddleTime,mask.tif,angle.tif,VH.tif,VV.tif
288,89,96,AC-25,A,AC-25A,2020-04-29,180,180,-3.0,15.84925843,66.20434872,538235.3079,7342946.922,09:09:30,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_VV_gamma0-rtc.tif
289,89,96,AC-25,A,AC-25A,2020-04-29,180,180,-3.0,15.84925843,66.20434872,538235.3079,7342946.922,09:09:30,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_VV_gamma0-rtc.tif
290,86,93,AC-34,A,AC-34A,2020-04-29,210,210,-5.0,16.33018168,66.05549638,560237.5303,7326734.951,03:16:00,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_VV_gamma0-rtc.tif
291,86,93,AC-34,A,AC-34A,2020-04-29,210,210,-5.0,16.33018168,66.05549638,560237.5303,7326734.951,03:16:00,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_VV_gamma0-rtc.tif
292,229,242,AC-34,B,AC-34B,2020-04-29,195,195,-5.0,16.41726798,66.06140904,564165.8276,7327480.284,03:16:00,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_VV_gamma0-rtc.tif
293,229,242,AC-34,B,AC-34B,2020-04-29,195,195,-5.0,16.41726798,66.06140904,564165.8276,7327480.284,03:16:00,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_VV_gamma0-rtc.tif
294,230,243,AC-30,B,AC-30B,2020-04-29,90,90,-5.0,16.3475215,66.10802569,560896.7912,7332605.764,04:20:30,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_VV_gamma0-rtc.tif
295,230,243,AC-30,B,AC-30B,2020-04-29,90,90,-5.0,16.3475215,66.10802569,560896.7912,7332605.764,04:20:30,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_VV_gamma0-rtc.tif
296,377,395,AC-24,C,AC-24C,2020-04-29,150,150,-2.0,15.78131809,66.18466847,535204.0008,7340713.562,10:17:30,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_VV_gamma0-rtc.tif
297,377,395,AC-24,C,AC-24C,2020-04-29,150,150,-2.0,15.78131809,66.18466847,535204.0008,7340713.562,10:17:30,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_VV_gamma0-rtc.tif
298,376,394,AC-25,C,AC-25C,2020-04-29,210,210,-3.0,15.92966596,66.18915009,541880.3604,7341304.369,09:09:30,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_VV_gamma0-rtc.tif
299,376,394,AC-25,C,AC-25C,2020-04-29,210,210,-3.0,15.92966596,66.18915009,541880.3604,7341304.369,09:09:30,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_VV_gamma0-rtc.tif
300,375,393,AC-29,C,AC-29C,2020-04-29,240+,240,-5.0,16.21388604,66.13022809,554810.2752,7334956.739,05:48:00,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_VV_gamma0-rtc.tif
301,375,393,AC-29,C,AC-29C,2020-04-29,240+,240,-5.0,16.21388604,66.13022809,554810.2752,7334956.739,05:48:00,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_VV_gamma0-rtc.tif
302,374,392,AC-30,C,AC-30C,2020-04-29,90,90,-5.0,16.40948664,66.08242527,563760.9059,7329814.416,04:20:30,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_VV_gamma0-rtc.tif
303,374,392,AC-30,C,AC-30C,2020-04-29,90,90,-5.0,16.40948664,66.08242527,563760.9059,7329814.416,04:20:30,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_VV_gamma0-rtc.tif
304,373,391,AC-34,C,AC-34C,2020-04-29,70,70,-5.0,16.38630033,66.02781699,562846.7651,7323705.379,03:16:00,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_VV_gamma0-rtc.tif
305,373,391,AC-34,C,AC-34C,2020-04-29,70,70,-5.0,16.38630033,66.02781699,562846.7651,7323705.379,03:16:00,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_VV_gamma0-rtc.tif
306,231,244,AC-29,B,AC-29B,2020-04-29,160,160,-5.0,16.13381444,66.1455831,551164.1776,7336600.318,05:48:00,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_VV_gamma0-rtc.tif
307,231,244,AC-29,B,AC-29B,2020-04-29,160,160,-5.0,16.13381444,66.1455831,551164.1776,7336600.318,05:48:00,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_VV_gamma0-rtc.tif
308,232,245,AC-25,B,AC-25B,2020-04-29,50,50,-3.0,15.92210788,66.22488338,541481.2433,7345282.029,09:09:30,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_VV_gamma0-rtc.tif
309,232,245,AC-25,B,AC-25B,2020-04-29,50,50,-3.0,15.92210788,66.22488338,541481.2433,7345282.029,09:09:30,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_VV_gamma0-rtc.tif
310,237,250,AC-26,B,AC-26B,2020-04-29,85,85,-3.0,16.06001278,66.19911613,547733.1046,7342508.393,07:17:30,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_VV_gamma0-rtc.tif
311,237,250,AC-26,B,AC-26B,2020-04-29,85,85,-3.0,16.06001278,66.19911613,547733.1046,7342508.393,07:17:30,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_VV_gamma0-rtc.tif
312,233,246,AC-24,B,AC-24B,2020-04-29,90,90,-2.0,15.75089585,66.21837029,533788.2675,7344453.175,10:17:30,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/22_2020-04-29_clip/S1A__IW___D_20200429T052957_VV_gamma0-rtc.tif
313,233,246,AC-24,B,AC-24B,2020-04-29,90,90,-2.0,15.75089585,66.21837029,533788.2675,7344453.175,10:17:30,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/23_2020-04-29_clip/S1A__IW___D_20200429T052933_VV_gamma0-rtc.tif
314,234,247,AC-27,B,AC-27B,2020-05-01,240+,240,-5.0,15.77325645,66.10627946,534948.6291,7331971.961,05:02:30,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/21_2020-05-01_clip/S1A__IW___A_20200501T163117_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/21_2020-05-01_clip/S1A__IW___A_20200501T163117_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/21_2020-05-01_clip/S1A__IW___A_20200501T163117_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/21_2020-05-01_clip/S1A__IW___A_20200501T163117_VV_gamma0-rtc.tif
315,91,98,AC-27,A,AC-27A,2020-05-01,240+,240,-5.0,15.71649311,66.07877936,532418.2506,7328876.351,05:02:30,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/21_2020-05-01_clip/S1A__IW___A_20200501T163117_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/21_2020-05-01_clip/S1A__IW___A_20200501T163117_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/21_2020-05-01_clip/S1A__IW___A_20200501T163117_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/21_2020-05-01_clip/S1A__IW___A_20200501T163117_VV_gamma0-rtc.tif
316,378,396,AC-27,C,AC-27C,2020-05-01,240+,240,-5.0,15.80351497,66.07257278,536364.3222,7328232.328,05:02:30,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/21_2020-05-01_clip/S1A__IW___A_20200501T163117_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/21_2020-05-01_clip/S1A__IW___A_20200501T163117_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/21_2020-05-01_clip/S1A__IW___A_20200501T163117_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/21_2020-05-01_clip/S1A__IW___A_20200501T163117_VV_gamma0-rtc.tif
317,389,408,AC-33,C,AC-33C,2021-03-10,75,75,-20.0,16.08053297,66.03404496,548974.3517,7324126.804,06:15:30,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/20_2021-03-10_clip/S1B__IW___A_20210310T162220_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/20_2021-03-10_clip/S1B__IW___A_20210310T162220_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/20_2021-03-10_clip/S1B__IW___A_20210310T162220_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/20_2021-03-10_clip/S1B__IW___A_20210310T162220_VV_gamma0-rtc.tif
318,245,258,AC-32,B,AC-32B,2021-03-10,240+,240,-15.0,15.96743701,66.06109946,543802.1738,7327058.39,07:26:30,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/20_2021-03-10_clip/S1B__IW___A_20210310T162220_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/20_2021-03-10_clip/S1B__IW___A_20210310T162220_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/20_2021-03-10_clip/S1B__IW___A_20210310T162220_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/20_2021-03-10_clip/S1B__IW___A_20210310T162220_VV_gamma0-rtc.tif
319,246,259,AC-33,B,AC-33B,2021-03-10,90,90,-20.0,16.12502754,66.06502455,550928.8997,7327614.924,06:15:30,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/20_2021-03-10_clip/S1B__IW___A_20210310T162220_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/20_2021-03-10_clip/S1B__IW___A_20210310T162220_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/20_2021-03-10_clip/S1B__IW___A_20210310T162220_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/20_2021-03-10_clip/S1B__IW___A_20210310T162220_VV_gamma0-rtc.tif
320,102,110,AC-33,A,AC-33A,2021-03-10,50,50,-20.0,16.03670724,66.06518167,546930.7414,7327563.494,06:15:30,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/20_2021-03-10_clip/S1B__IW___A_20210310T162220_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/20_2021-03-10_clip/S1B__IW___A_20210310T162220_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/20_2021-03-10_clip/S1B__IW___A_20210310T162220_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/20_2021-03-10_clip/S1B__IW___A_20210310T162220_VV_gamma0-rtc.tif
