,ID_clean,ID_preclean,Triangle,Corner,TriangleCorner,date,SnowDepth,SnowDepth_Noplus,temperature,x_4326,y_4326,x_3006,y_3006,middleTime,granule_time,time_difference,granule_id,orbitProp,pathNr,frameNr,mask.tif,angle.tif,VH.tif,VV.tif
47,42,44,AC-24,A,AC-24A,2018-03-30,90,90,-5.0,15.69390556,66.19086231,531257.926,7341357.54,14:02:30,05:21:06,9:41:00,S1A_IW_SLC__1SDV_20180330T052106_20180330T052133_021240_024878_7D66,DESCENDING,168,369,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_VV_gamma0-rtc.tif
48,170,178,AC-23,B,AC-23B,2018-03-30,120,120,-8.0,15.45909231,66.2246367,520653.0315,7345024.777,09:10:00,16:39:14,6:29:00,S1A_IW_SLC__1SDV_20180330T163914_20180330T163941_021247_0248AC_6826,ASCENDING,175,212,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_VV_gamma0-rtc.tif
49,170,178,AC-23,B,AC-23B,2018-03-30,120,120,-8.0,15.45909231,66.2246367,520653.0315,7345024.777,09:10:00,05:21:31,4:49:00,S1A_IW_SLC__1SDV_20180330T052131_20180330T052159_021240_024878_9540,DESCENDING,168,374,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_VV_gamma0-rtc.tif
50,170,178,AC-23,B,AC-23B,2018-03-30,120,120,-8.0,15.45909231,66.2246367,520653.0315,7345024.777,09:10:00,05:21:06,4:49:00,S1A_IW_SLC__1SDV_20180330T052106_20180330T052133_021240_024878_7D66,DESCENDING,168,369,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_VV_gamma0-rtc.tif
51,171,179,AC-21,B,AC-21B,2018-03-30,80,80,-5.0,15.58142379,66.32569497,526051.5524,7356334.762,10:47:30,16:39:14,4:52:00,S1A_IW_SLC__1SDV_20180330T163914_20180330T163941_021247_0248AC_6826,ASCENDING,175,212,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_VV_gamma0-rtc.tif
52,171,179,AC-21,B,AC-21B,2018-03-30,80,80,-5.0,15.58142379,66.32569497,526051.5524,7356334.762,10:47:30,05:21:31,6:26:00,S1A_IW_SLC__1SDV_20180330T052131_20180330T052159_021240_024878_9540,DESCENDING,168,374,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_VV_gamma0-rtc.tif
53,171,179,AC-21,B,AC-21B,2018-03-30,80,80,-5.0,15.58142379,66.32569497,526051.5524,7356334.762,10:47:30,05:21:06,6:26:00,S1A_IW_SLC__1SDV_20180330T052106_20180330T052133_021240_024878_7D66,DESCENDING,168,369,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_VV_gamma0-rtc.tif
54,172,180,AC-22,B,AC-22B,2018-03-30,60,60,-5.0,15.6976547,66.29959822,531291.7265,7353479.21,12:35:00,16:39:14,3:04:00,S1A_IW_SLC__1SDV_20180330T163914_20180330T163941_021247_0248AC_6826,ASCENDING,175,212,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_VV_gamma0-rtc.tif
55,172,180,AC-22,B,AC-22B,2018-03-30,60,60,-5.0,15.6976547,66.29959822,531291.7265,7353479.21,12:35:00,05:21:31,8:14:00,S1A_IW_SLC__1SDV_20180330T052131_20180330T052159_021240_024878_9540,DESCENDING,168,374,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_VV_gamma0-rtc.tif
56,172,180,AC-22,B,AC-22B,2018-03-30,60,60,-5.0,15.6976547,66.29959822,531291.7265,7353479.21,12:35:00,05:21:06,8:14:00,S1A_IW_SLC__1SDV_20180330T052106_20180330T052133_021240_024878_7D66,DESCENDING,168,369,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_VV_gamma0-rtc.tif
57,315,328,AC-21,C,AC-21C,2018-03-30,25,25,-5.0,15.54403889,66.2931197,524408.0744,7352688.726,10:47:30,16:39:14,4:52:00,S1A_IW_SLC__1SDV_20180330T163914_20180330T163941_021247_0248AC_6826,ASCENDING,175,212,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_VV_gamma0-rtc.tif
58,315,328,AC-21,C,AC-21C,2018-03-30,25,25,-5.0,15.54403889,66.2931197,524408.0744,7352688.726,10:47:30,05:21:31,6:26:00,S1A_IW_SLC__1SDV_20180330T052131_20180330T052159_021240_024878_9540,DESCENDING,168,374,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_VV_gamma0-rtc.tif
59,315,328,AC-21,C,AC-21C,2018-03-30,25,25,-5.0,15.54403889,66.2931197,524408.0744,7352688.726,10:47:30,05:21:06,6:26:00,S1A_IW_SLC__1SDV_20180330T052106_20180330T052133_021240_024878_7D66,DESCENDING,168,369,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_VV_gamma0-rtc.tif
60,314,327,AC-23,C,AC-23C,2018-03-30,65,65,-8.0,15.40240613,66.19702191,518122.7213,7341929.176,09:10:00,16:39:14,6:29:00,S1A_IW_SLC__1SDV_20180330T163914_20180330T163941_021247_0248AC_6826,ASCENDING,175,212,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_VV_gamma0-rtc.tif
61,314,327,AC-23,C,AC-23C,2018-03-30,65,65,-8.0,15.40240613,66.19702191,518122.7213,7341929.176,09:10:00,05:21:31,4:49:00,S1A_IW_SLC__1SDV_20180330T052131_20180330T052159_021240_024878_9540,DESCENDING,168,374,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_VV_gamma0-rtc.tif
62,314,327,AC-23,C,AC-23C,2018-03-30,65,65,-8.0,15.40240613,66.19702191,518122.7213,7341929.176,09:10:00,05:21:06,4:49:00,S1A_IW_SLC__1SDV_20180330T052106_20180330T052133_021240_024878_7D66,DESCENDING,168,369,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_VV_gamma0-rtc.tif
63,316,329,AC-22,C,AC-22C,2018-03-30,65,65,-5.0,15.74886754,66.27024759,533627.8269,7350234.324,12:35:00,16:39:14,3:04:00,S1A_IW_SLC__1SDV_20180330T163914_20180330T163941_021247_0248AC_6826,ASCENDING,175,212,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_VV_gamma0-rtc.tif
64,316,329,AC-22,C,AC-22C,2018-03-30,65,65,-5.0,15.74886754,66.27024759,533627.8269,7350234.324,12:35:00,05:21:31,8:14:00,S1A_IW_SLC__1SDV_20180330T052131_20180330T052159_021240_024878_9540,DESCENDING,168,374,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_VV_gamma0-rtc.tif
65,316,329,AC-22,C,AC-22C,2018-03-30,65,65,-5.0,15.74886754,66.27024759,533627.8269,7350234.324,12:35:00,05:21:06,8:14:00,S1A_IW_SLC__1SDV_20180330T052106_20180330T052133_021240_024878_7D66,DESCENDING,168,369,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_VV_gamma0-rtc.tif
66,329,342,AC-24,C,AC-24C,2018-03-30,30,30,-5.0,15.78131809,66.18466847,535204.0008,7340713.562,14:02:30,16:39:14,1:37:00,S1A_IW_SLC__1SDV_20180330T163914_20180330T163941_021247_0248AC_6826,ASCENDING,175,212,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_VV_gamma0-rtc.tif
67,329,342,AC-24,C,AC-24C,2018-03-30,30,30,-5.0,15.78131809,66.18466847,535204.0008,7340713.562,14:02:30,05:21:31,9:41:00,S1A_IW_SLC__1SDV_20180330T052131_20180330T052159_021240_024878_9540,DESCENDING,168,374,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_VV_gamma0-rtc.tif
68,329,342,AC-24,C,AC-24C,2018-03-30,30,30,-5.0,15.78131809,66.18466847,535204.0008,7340713.562,14:02:30,05:21:06,9:41:00,S1A_IW_SLC__1SDV_20180330T052106_20180330T052133_021240_024878_7D66,DESCENDING,168,369,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_VV_gamma0-rtc.tif
69,29,31,AC-22,A,AC-22A,2018-03-30,80,80,-5.0,15.66018048,66.26705978,529649.2181,7349834.175,12:35:00,16:39:14,3:04:00,S1A_IW_SLC__1SDV_20180330T163914_20180330T163941_021247_0248AC_6826,ASCENDING,175,212,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_VV_gamma0-rtc.tif
70,29,31,AC-22,A,AC-22A,2018-03-30,80,80,-5.0,15.66018048,66.26705978,529649.2181,7349834.175,12:35:00,05:21:31,8:14:00,S1A_IW_SLC__1SDV_20180330T052131_20180330T052159_021240_024878_9540,DESCENDING,168,374,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_VV_gamma0-rtc.tif
71,29,31,AC-22,A,AC-22A,2018-03-30,80,80,-5.0,15.66018048,66.26705978,529649.2181,7349834.175,12:35:00,05:21:06,8:14:00,S1A_IW_SLC__1SDV_20180330T052106_20180330T052133_021240_024878_7D66,DESCENDING,168,369,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_VV_gamma0-rtc.tif
72,28,30,AC-21,A,AC-21A,2018-03-30,85,85,-5.0,15.49256311,66.32241149,522072.9725,7355934.593,10:47:30,16:39:14,4:52:00,S1A_IW_SLC__1SDV_20180330T163914_20180330T163941_021247_0248AC_6826,ASCENDING,175,212,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_VV_gamma0-rtc.tif
73,28,30,AC-21,A,AC-21A,2018-03-30,85,85,-5.0,15.49256311,66.32241149,522072.9725,7355934.593,10:47:30,05:21:31,6:26:00,S1A_IW_SLC__1SDV_20180330T052131_20180330T052159_021240_024878_9540,DESCENDING,168,374,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_VV_gamma0-rtc.tif
