,Nothing,ID_clean,ID_preclean,Triangle,Corner,TriangleCorner,date,SnowDepth,SnowDepth_Noplus,temperature,x_4326,y_4326,x_3006,y_3006,middleTime,era5_new_date,era5_plusminus,era5_precip,era5_temp,granule_time,time_difference,granule_id,orbitProp,pathNr,frameNr,mask.tif,angle.tif,VH.tif,VV.tif
210,18,25,27,AC-46,A,AC-46A,2018-03-31,110,110,-10.0,15.24173924,66.1936143,510888.4485,7341512.132,10:32:30,2018-03-30,minus,0.1,-7.2,05:21:06,7:11:00,S1A_IW_SLC__1SDV_20180330T052106_20180330T052133_021240_024878_7D66,DESCENDING,168,369,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_VV_gamma0-rtc.tif
211,20,26,28,AC-43,A,AC-43A,2018-03-31,100,100,-10.0,15.25159463,66.12264974,511364.1247,7333603.857,08:52:30,2018-03-30,minus,0.1,-7.2,16:39:14,5:47:00,S1A_IW_SLC__1SDV_20180330T163914_20180330T163941_021247_0248AC_6826,ASCENDING,175,212,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_VV_gamma0-rtc.tif
212,20,26,28,AC-43,A,AC-43A,2018-03-31,100,100,-10.0,15.25159463,66.12264974,511364.1247,7333603.857,08:52:30,2018-03-30,minus,0.1,-7.2,05:21:31,5:31:00,S1A_IW_SLC__1SDV_20180330T052131_20180330T052159_021240_024878_9540,DESCENDING,168,374,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_VV_gamma0-rtc.tif
213,20,26,28,AC-43,A,AC-43A,2018-03-31,100,100,-10.0,15.25159463,66.12264974,511364.1247,7333603.857,08:52:30,2018-03-30,minus,0.1,-7.2,05:21:06,5:31:00,S1A_IW_SLC__1SDV_20180330T052106_20180330T052133_021240_024878_7D66,DESCENDING,168,369,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_VV_gamma0-rtc.tif
214,28,30,32,AC-42,A,AC-42A,2018-03-29,85,85,-10.0,15.76098076,65.90840731,534661.4522,7309911.059,11:30:00,2018-03-28,minus,0.1,-7.7,05:37:41,6:53:00,S1A_IW_SLC__1SDV_20180328T053741_20180328T053808_021211_024795_07AE,DESCENDING,139,371,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/22_2018-03-28_clip_100/S1A__IW___D_20180328T053741_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/22_2018-03-28_clip_100/S1A__IW___D_20180328T053741_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/22_2018-03-28_clip_100/S1A__IW___D_20180328T053741_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/22_2018-03-28_clip_100/S1A__IW___D_20180328T053741_VV_gamma0-rtc.tif
215,30,31,33,AC-37,A,AC-37A,2018-03-15,70,70,-15.0,15.84881121,65.9380027,538617.1852,7313260.876,12:55:00,2018-03-14,minus,0.1,-15.6,16:22:23,2:27:00,S1B_IW_SLC__1SDV_20180314T162223_20180314T162251_010030_012302_D8D8,ASCENDING,29,216,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/24_2018-03-14_clip_100/S1B__IW___A_20180314T162223_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/24_2018-03-14_clip_100/S1B__IW___A_20180314T162223_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/24_2018-03-14_clip_100/S1B__IW___A_20180314T162223_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/24_2018-03-14_clip_100/S1B__IW___A_20180314T162223_VV_gamma0-rtc.tif
216,30,31,33,AC-37,A,AC-37A,2018-03-15,70,70,-15.0,15.84881121,65.9380027,538617.1852,7313260.876,12:55:00,2018-03-14,minus,0.1,-15.6,16:21:56,2:26:00,S1B_IW_SLC__1SDV_20180314T162156_20180314T162226_010030_012302_0AD2,ASCENDING,29,210,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/25_2018-03-14_clip_100/S1B__IW___A_20180314T162156_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/25_2018-03-14_clip_100/S1B__IW___A_20180314T162156_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/25_2018-03-14_clip_100/S1B__IW___A_20180314T162156_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/25_2018-03-14_clip_100/S1B__IW___A_20180314T162156_VV_gamma0-rtc.tif
217,32,33,35,AC-39,A,AC-39A,2018-03-15,80,80,-15.0,15.93640688,65.88145457,542696.2178,7307015.189,11:19:00,2018-03-14,minus,0.1,-15.6,16:22:23,4:03:00,S1B_IW_SLC__1SDV_20180314T162223_20180314T162251_010030_012302_D8D8,ASCENDING,29,216,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/24_2018-03-14_clip_100/S1B__IW___A_20180314T162223_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/24_2018-03-14_clip_100/S1B__IW___A_20180314T162223_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/24_2018-03-14_clip_100/S1B__IW___A_20180314T162223_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/24_2018-03-14_clip_100/S1B__IW___A_20180314T162223_VV_gamma0-rtc.tif
218,32,33,35,AC-39,A,AC-39A,2018-03-15,80,80,-15.0,15.93640688,65.88145457,542696.2178,7307015.189,11:19:00,2018-03-14,minus,0.1,-15.6,16:21:56,4:02:00,S1B_IW_SLC__1SDV_20180314T162156_20180314T162226_010030_012302_0AD2,ASCENDING,29,210,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/25_2018-03-14_clip_100/S1B__IW___A_20180314T162156_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/25_2018-03-14_clip_100/S1B__IW___A_20180314T162156_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/25_2018-03-14_clip_100/S1B__IW___A_20180314T162156_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/25_2018-03-14_clip_100/S1B__IW___A_20180314T162156_VV_gamma0-rtc.tif
219,34,34,36,AC-38,A,AC-38A,2018-03-15,85,85,-15.0,16.02861195,65.89659453,546872.4418,7308768.327,10:00:00,2018-03-14,minus,0.1,-15.6,16:22:23,5:22:00,S1B_IW_SLC__1SDV_20180314T162223_20180314T162251_010030_012302_D8D8,ASCENDING,29,216,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/24_2018-03-14_clip_100/S1B__IW___A_20180314T162223_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/24_2018-03-14_clip_100/S1B__IW___A_20180314T162223_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/24_2018-03-14_clip_100/S1B__IW___A_20180314T162223_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/24_2018-03-14_clip_100/S1B__IW___A_20180314T162223_VV_gamma0-rtc.tif
220,34,34,36,AC-38,A,AC-38A,2018-03-15,85,85,-15.0,16.02861195,65.89659453,546872.4418,7308768.327,10:00:00,2018-03-14,minus,0.1,-15.6,16:21:56,5:21:00,S1B_IW_SLC__1SDV_20180314T162156_20180314T162226_010030_012302_0AD2,ASCENDING,29,210,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/25_2018-03-14_clip_100/S1B__IW___A_20180314T162156_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/25_2018-03-14_clip_100/S1B__IW___A_20180314T162156_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/25_2018-03-14_clip_100/S1B__IW___A_20180314T162156_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/25_2018-03-14_clip_100/S1B__IW___A_20180314T162156_VV_gamma0-rtc.tif
221,36,35,37,AC-40,A,AC-40A,2018-03-16,170,170,-15.0,16.08976248,65.87227973,549705.8182,7306105.522,11:42:30,2018-03-15,minus,0.0,-17.8,16:14:41,3:32:00,S1A_IW_SLC__1SDV_20180315T161441_20180315T161508_021028_0241CC_51AF,ASCENDING,131,214,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/23_2018-03-15_clip_100/S1A__IW___A_20180315T161441_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/23_2018-03-15_clip_100/S1A__IW___A_20180315T161441_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/23_2018-03-15_clip_100/S1A__IW___A_20180315T161441_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/23_2018-03-15_clip_100/S1A__IW___A_20180315T161441_VV_gamma0-rtc.tif
222,37,36,38,AC-41,A,AC-41A,2018-03-16,120,120,-20.0,16.26443367,65.83598422,557753.5181,7302210.037,10:17:30,2018-03-15,minus,0.0,-17.8,16:14:41,4:57:00,S1A_IW_SLC__1SDV_20180315T161441_20180315T161508_021028_0241CC_51AF,ASCENDING,131,214,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/23_2018-03-15_clip_100/S1A__IW___A_20180315T161441_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/23_2018-03-15_clip_100/S1A__IW___A_20180315T161441_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/23_2018-03-15_clip_100/S1A__IW___A_20180315T161441_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/23_2018-03-15_clip_100/S1A__IW___A_20180315T161441_VV_gamma0-rtc.tif
223,38,37,39,AC-31,A,AC-31A,2018-03-16,115,115,-10.0,15.59576559,65.98449828,527055.8412,7318310.67,13:52:30,2018-03-15,minus,0.0,-17.8,16:14:41,1:22:00,S1A_IW_SLC__1SDV_20180315T161441_20180315T161508_021028_0241CC_51AF,ASCENDING,131,214,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/23_2018-03-15_clip_100/S1A__IW___A_20180315T161441_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/23_2018-03-15_clip_100/S1A__IW___A_20180315T161441_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/23_2018-03-15_clip_100/S1A__IW___A_20180315T161441_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/23_2018-03-15_clip_100/S1A__IW___A_20180315T161441_VV_gamma0-rtc.tif
224,45,43,45,AC-25,A,AC-25A,2018-04-02,100,100,-5.0,15.84925843,66.20434872,538235.3079,7342946.922,15:20:00,2018-04-01,minus,0.2,-8.9,16:22:51,0:58:00,S1A_IW_SLC__1SDV_20180401T162251_20180401T162318_021276_024996_E126,ASCENDING,29,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/17_2018-04-01_clip_100/S1A__IW___A_20180401T162251_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/17_2018-04-01_clip_100/S1A__IW___A_20180401T162251_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/17_2018-04-01_clip_100/S1A__IW___A_20180401T162251_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/17_2018-04-01_clip_100/S1A__IW___A_20180401T162251_VV_gamma0-rtc.tif
225,47,44,46,AC-26,A,AC-26A,2018-04-02,140,140,-5.0,16.04425364,66.16381694,547089.1167,7338562.269,13:45:00,2018-04-01,minus,0.2,-8.9,16:22:51,0:37:00,S1A_IW_SLC__1SDV_20180401T162251_20180401T162318_021276_024996_E126,ASCENDING,29,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/17_2018-04-01_clip_100/S1A__IW___A_20180401T162251_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/17_2018-04-01_clip_100/S1A__IW___A_20180401T162251_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/17_2018-04-01_clip_100/S1A__IW___A_20180401T162251_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/17_2018-04-01_clip_100/S1A__IW___A_20180401T162251_VV_gamma0-rtc.tif
226,49,45,47,AC-29,A,AC-29A,2018-04-02,145,145,-5.0,16.14107316,66.10983041,551564.2798,7332621.634,12:12:30,2018-04-01,minus,0.2,-8.9,16:22:51,2:10:00,S1A_IW_SLC__1SDV_20180401T162251_20180401T162318_021276_024996_E126,ASCENDING,29,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/17_2018-04-01_clip_100/S1A__IW___A_20180401T162251_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/17_2018-04-01_clip_100/S1A__IW___A_20180401T162251_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/17_2018-04-01_clip_100/S1A__IW___A_20180401T162251_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/17_2018-04-01_clip_100/S1A__IW___A_20180401T162251_VV_gamma0-rtc.tif
227,189,279,292,AC-23,B,AC-23B,2022-03-15,170,170,-1.0,15.45909231,66.2246367,520653.0315,7345024.777,10:37:00,2022-03-14,minus,0.0,-3.6,05:30:07,6:07:00,S1A_IW_SLC__1SDV_20220314T053007_20220314T053035_042313_050B38_3653,DESCENDING,66,374,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/6_2022-03-14_clip_100/S1A__IW___D_20220314T053007_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/6_2022-03-14_clip_100/S1A__IW___D_20220314T053007_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/6_2022-03-14_clip_100/S1A__IW___D_20220314T053007_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/6_2022-03-14_clip_100/S1A__IW___D_20220314T053007_VV_gamma0-rtc.tif
228,189,279,292,AC-23,B,AC-23B,2022-03-15,170,170,-1.0,15.45909231,66.2246367,520653.0315,7345024.777,10:37:00,2022-03-14,minus,0.0,-3.6,05:29:43,6:08:00,S1A_IW_SLC__1SDV_20220314T052943_20220314T053010_042313_050B38_6F1B,DESCENDING,66,369,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/7_2022-03-14_clip_100/S1A__IW___D_20220314T052943_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/7_2022-03-14_clip_100/S1A__IW___D_20220314T052943_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/7_2022-03-14_clip_100/S1A__IW___D_20220314T052943_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/7_2022-03-14_clip_100/S1A__IW___D_20220314T052943_VV_gamma0-rtc.tif
229,191,280,293,AC-38,B,AC-38B,2022-03-15,95,95,-17.0,16.06601119,65.92904529,548515.1091,7312413.359,07:18:30,2022-03-14,minus,0.0,-3.6,05:30:07,2:48:00,S1A_IW_SLC__1SDV_20220314T053007_20220314T053035_042313_050B38_3653,DESCENDING,66,374,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/6_2022-03-14_clip_100/S1A__IW___D_20220314T053007_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/6_2022-03-14_clip_100/S1A__IW___D_20220314T053007_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/6_2022-03-14_clip_100/S1A__IW___D_20220314T053007_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/6_2022-03-14_clip_100/S1A__IW___D_20220314T053007_VV_gamma0-rtc.tif
230,191,280,293,AC-38,B,AC-38B,2022-03-15,95,95,-17.0,16.06601119,65.92904529,548515.1091,7312413.359,07:18:30,2022-03-14,minus,0.0,-3.6,05:29:43,2:49:00,S1A_IW_SLC__1SDV_20220314T052943_20220314T053010_042313_050B38_6F1B,DESCENDING,66,369,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/7_2022-03-14_clip_100/S1A__IW___D_20220314T052943_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/7_2022-03-14_clip_100/S1A__IW___D_20220314T052943_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/7_2022-03-14_clip_100/S1A__IW___D_20220314T052943_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/7_2022-03-14_clip_100/S1A__IW___D_20220314T052943_VV_gamma0-rtc.tif
231,193,281,294,AC-43,B,AC-43B,2022-03-15,35,35,-4.0,15.29647724,66.09173882,513407.6892,7330167.287,07:22:30,2022-03-14,minus,0.0,-3.6,05:30:07,2:52:00,S1A_IW_SLC__1SDV_20220314T053007_20220314T053035_042313_050B38_3653,DESCENDING,66,374,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/6_2022-03-14_clip_100/S1A__IW___D_20220314T053007_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/6_2022-03-14_clip_100/S1A__IW___D_20220314T053007_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/6_2022-03-14_clip_100/S1A__IW___D_20220314T053007_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/6_2022-03-14_clip_100/S1A__IW___D_20220314T053007_VV_gamma0-rtc.tif
232,193,281,294,AC-43,B,AC-43B,2022-03-15,35,35,-4.0,15.29647724,66.09173882,513407.6892,7330167.287,07:22:30,2022-03-14,minus,0.0,-3.6,05:29:43,2:53:00,S1A_IW_SLC__1SDV_20220314T052943_20220314T053010_042313_050B38_6F1B,DESCENDING,66,369,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/7_2022-03-14_clip_100/S1A__IW___D_20220314T052943_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/7_2022-03-14_clip_100/S1A__IW___D_20220314T052943_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/7_2022-03-14_clip_100/S1A__IW___D_20220314T052943_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/7_2022-03-14_clip_100/S1A__IW___D_20220314T052943_VV_gamma0-rtc.tif
233,195,282,295,AC-46,B,AC-46B,2022-03-15,125,125,-3.0,15.26675247,66.15918547,512031.4368,7337679.111,08:55:00,2022-03-14,minus,0.0,-3.6,05:30:07,4:25:00,S1A_IW_SLC__1SDV_20220314T053007_20220314T053035_042313_050B38_3653,DESCENDING,66,374,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/6_2022-03-14_clip_100/S1A__IW___D_20220314T053007_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/6_2022-03-14_clip_100/S1A__IW___D_20220314T053007_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/6_2022-03-14_clip_100/S1A__IW___D_20220314T053007_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/6_2022-03-14_clip_100/S1A__IW___D_20220314T053007_VV_gamma0-rtc.tif
234,195,282,295,AC-46,B,AC-46B,2022-03-15,125,125,-3.0,15.26675247,66.15918547,512031.4368,7337679.111,08:55:00,2022-03-14,minus,0.0,-3.6,05:29:43,4:26:00,S1A_IW_SLC__1SDV_20220314T052943_20220314T053010_042313_050B38_6F1B,DESCENDING,66,369,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/7_2022-03-14_clip_100/S1A__IW___D_20220314T052943_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/7_2022-03-14_clip_100/S1A__IW___D_20220314T052943_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/7_2022-03-14_clip_100/S1A__IW___D_20220314T052943_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/7_2022-03-14_clip_100/S1A__IW___D_20220314T052943_VV_gamma0-rtc.tif
235,200,290,303,AC-39,C,AC-39C,2017-03-04,30,30,-15.0,15.99713695,65.85558969,545510.8611,7304175.201,09:35:00,2017-03-03,minus,0.0,-12.7,05:36:55,4:59:00,S1B_IW_SLC__1SDV_20170303T053655_20170303T053722_004540_007E86_CEE5,DESCENDING,139,371,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/30_2017-03-03_clip_100/S1B__IW___D_20170303T053655_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/30_2017-03-03_clip_100/S1B__IW___D_20170303T053655_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/30_2017-03-03_clip_100/S1B__IW___D_20170303T053655_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/30_2017-03-03_clip_100/S1B__IW___D_20170303T053655_VV_gamma0-rtc.tif
236,202,291,304,AC-40,C,AC-40C,2017-03-04,155,155,-9.0,16.13319552,65.84112738,551749.3676,7302668.783,11:12:30,2017-03-03,minus,0.0,-12.7,05:36:55,6:36:00,S1B_IW_SLC__1SDV_20170303T053655_20170303T053722_004540_007E86_CEE5,DESCENDING,139,371,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/30_2017-03-03_clip_100/S1B__IW___D_20170303T053655_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/30_2017-03-03_clip_100/S1B__IW___D_20170303T053655_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/30_2017-03-03_clip_100/S1B__IW___D_20170303T053655_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/30_2017-03-03_clip_100/S1B__IW___D_20170303T053655_VV_gamma0-rtc.tif
237,204,292,305,AC-41,C,AC-41C,2017-03-04,125,125,-9.0,16.30759412,65.80478255,559797.0704,7298773.267,12:50:00,2017-03-03,minus,0.0,-12.7,05:36:55,8:14:00,S1B_IW_SLC__1SDV_20170303T053655_20170303T053722_004540_007E86_CEE5,DESCENDING,139,371,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/30_2017-03-03_clip_100/S1B__IW___D_20170303T053655_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/30_2017-03-03_clip_100/S1B__IW___D_20170303T053655_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/30_2017-03-03_clip_100/S1B__IW___D_20170303T053655_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/30_2017-03-03_clip_100/S1B__IW___D_20170303T053655_VV_gamma0-rtc.tif
